state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,10.1.06,Number of Infants (0 to 11 months old) received OPV1 (First Dose),TOTAL,5123,5291,5005,4779,4258,4707,4345,5831,4873,5408,5321,5742,60683
,10.1.07,Number of Infants (0 to 11 months old) received OPV2 (Second Dose),TOTAL,4987,4864,4951,5060,4535,4544,4160,4632,5103,4697,4899,5608,58040
,10.1.08,Number of Infants (0 to 11 months old) received OPV3 (Third Dose),TOTAL,4654,4548,4700,4952,4680,4742,4236,4544,4250,4794,4418,5126,55644
,10.1.09A,Number of Infants (upto 48 hrs of age) received Hepatitis-B0 immunisation,TOTAL,1095,1201,1122,1245,1176,1373,1385,1601,1573,1580,1498,1521,16370
,10.1.09,Number of Infants (0 to 11 months old) received Hepatitis-B1 immunisation,TOTAL,4403,4345,4435,4457,4015,4215,4095,5193,4558,5102,4836,5305,54959
,10.1.10,Number of Infants (0 to 11 months old) received Hepatitis-B2 immunisation,TOTAL,4187,3970,4270,4406,4150,4208,3865,4381,4761,4320,4559,5155,52232
,10.1.11,Number of Infants (0 to 11 months old) received Hepatitis-B3 immunisation,TOTAL,3924,3875,4013,4156,4102,4261,4000,4277,3994,4443,4215,4846,50106
,10.1.12,Number of Infants (0 to 11 months old) received Measles immunisation (First Dose),TOTAL,3788,3983,4528,4600,4469,5176,4188,4849,4394,4518,4543,5468,54504
,10.1.12B,Number of Infants (more than 16 months old) received Measles immunisation (Second Dose),TOTAL,1200,1540,1698,1939,2193,2542,1784,2218,2120,2413,2267,2605,24519
,10.1A,No. of Children aged 9 to 12 months who received JE 1st dose,TOTAL,,,,,,,,6,13,5,18,16,58
,10.1.13.a,Total number of male children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,1644,1762,2024,2005,2011,2361,1932,2194,1963,2086,2059,2509,24550
,10.1.13.b,Total number of female children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,1556,1640,1891,1947,1847,2190,1762,1993,1833,1889,1957,2260,22765
,10.1.13.c,Total number of children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month (sum of items 10.1.13.a and 10.1.13.b),TOTAL,3200,3402,3915,3952,3858,4551,3694,4187,3796,3975,4016,4769,47315
,10.2.1,Number of Infants (more than 16 months old) received DPT Booster dose,TOTAL,3244,3287,3788,3871,3596,3907,3049,4035,3520,3459,3558,3879,43193
,10.2.2,Number of Infants (more than 16 months old) received OPV Booster dose,TOTAL,3188,3262,3704,3854,3572,3893,3017,3998,3499,3444,3522,3872,42825
,10.2.3,"Number of Infants (more than 16 months old) received Measles, Mumps, Rubella (MMR) Vaccination",TOTAL,0,16,4,0,2,19,10,5,0,14,14,26,110
,10.3.1.a,Total number of male children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,339,495,511,460,451,538,362,417,430,407,442,533,5385
,10.3.1.b,Total number of female children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,329,403,427,386,382,473,324,417,394,353,426,441,4755
,10.3.1.c,Total number of children (12 to 23 months old) fully immunised (BCG+DPT123+OPV123/Pentavalent123+Measles) during the month (sum of items 10.3.1.a and 10.3.1.b),TOTAL,668,898,938,846,833,1011,686,834,824,760,868,974,10140
,10.3.2,Number of children (more than 5 years old) given DT5,TOTAL,2118,2053,2318,2036,2050,2785,2040,2586,2284,2652,2554,2657,28133
,10.3.3,Number of children (more than 10 years old) given TT10,TOTAL,2226,1942,2374,2172,1930,4960,1957,2414,2059,2306,2217,2713,29270
,10.3.4,Number of children (more than 16 years old) given TT16,TOTAL,1886,1832,2216,1997,1918,4240,2126,2200,1596,1861,1855,1803,25530
,10.3.5.a,Number of cases of Abscess reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,0,1,4,1,1,2,2,0,0,0,4,4,19
,10.3.5.b,Number of cases of Death reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,10.3.5.c,Number of cases of other complications reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,0,0,0,0,0,0,0,4,1,1,0,0,6
,10.4.1,Number of Immunisation sessions planned to be held during the month,TOTAL,2632,2723,2715,2789,2755,2761,2718,2889,2896,2954,2875,2949,33656
,10.4.2,Number of Immunisation sessions held during the month,TOTAL,2552,2608,2631,2687,2662,2689,2595,2811,2803,2862,2794,2883,32577
,10.4.3,Number of Immunisation sessions held during the month where ASHAs were present,TOTAL,2423,2491,2505,2559,2547,2552,2497,2692,2707,2776,2760,2810,31319
,10.5.1,Number of children (more than 16 months old) received Japanese Encephalitis (JE) vaccination,TOTAL,3,0,3,0,0,0,0,0,0,0,0,0,6
,11.1.1,Number of children (9 months to 5 years old) administered 1st dose of Vitamin A (Dose-1),TOTAL,3204,3379,4121,4254,4244,4940,3747,3481,2875,3165,3135,3602,44147
,11.1.2,Number of children (9 months to 5 years old) were administered 5th dose of Vitamin A (Dose-5),TOTAL,2292,1981,2694,3015,2911,3341,2927,2865,2503,2611,2852,3168,33160
,11.1.3,Number of children (9 months to 5 years old) administered 9th dose of Vitamin A (Dose-9),TOTAL,784,691,931,974,1013,1101,933,825,801,865,945,927,10790
,12.1,Number of cases of Diptheria reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,1,0,0,0,1
,12.2,Number of cases of Pertusis reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.3,Number of cases of Tetanus neonatarum reported in children below 5 years of age,TOTAL,0,0,0,2,1,1,0,0,0,0,0,0,4
,12.4,Number of cases of Tetanus other than neonatarum reported in children below 5 years of age,TOTAL,0,0,0,1,0,0,0,0,0,0,0,0,1
,12.5,Number of cases of Polio reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.6,Number of cases of Measles reported in children below 5 years of age,TOTAL,14,7,8,3,9,8,25,29,13,35,5,23,179
,12.7,Number of cases of Diarrhoea and Dehydration reported in children below 5 years of age,TOTAL,4219,3779,3417,2895,2692,2235,1846,2094,1746,2137,2275,3057,32392
,12.8,Number of cases of Malaria reported in children below 5 years of age,TOTAL,96,156,238,150,137,244,89,122,85,62,66,64,1509
,12.9,Number of children below 5 years of age admitted with Respiratory Infections,TOTAL,657,434,1299,1656,479,442,397,355,348,917,448,525,7957
,13.1,Number of Patients operated for cataract,TOTAL,655,662,822,735,681,599,538,528,530,465,545,732,7492
,13.2,Number of Intraocular Lens(IOL) implantations,TOTAL,625,646,800,730,677,596,535,526,526,461,543,724,7389
,13.3,Number of School children detected with Refractive errors,TOTAL,328,321,311,353,332,336,292,414,378,194,250,194,3703
,13.4,Number of children provided free glasses,TOTAL,97,92,79,115,91,80,72,97,55,42,75,20,915
,13.5,Number of eyes collected through eye donation,TOTAL,0,2,0,0,0,2,0,0,2,2,0,0,8
,13.6,Number of eyes utilised for corneal transplant,TOTAL,0,2,0,0,0,0,0,0,1,1,0,0,4
,14.01,Number of CHC or SDH or DH functioning as First Referral units (FRUs),TOTAL,11,13,13,12,12,10,10,10,11,11,11,11,-1
,14.02,Number of PHCs functioning 24X7 with atleast 3 Staff Nurses,TOTAL,70,72,72,72,73,73,71,72,73,74,74,73,-1
,14.03,Number of Anganwadi centres reported to have conducted VHNDs,TOTAL,3892,4343,4412,4493,4430,4552,4649,4659,4580,4466,4645,4670,-1
,14.04,Number of facilities having a Rogi Kalyan Samiti (RKS),TOTAL,33,33,33,32,35,34,34,34,35,35,35,35,-1
,14.05,Number of RKS meetings held during the month,TOTAL,27,24,29,28,31,33,24,33,29,22,26,28,334
,14.06,Number of facilities having Ambulance services (Assured Referral Services),TOTAL,108,104,107,107,103,103,101,104,104,104,106,104,-1
,14.07,Total Number of times the Ambulance was used for transporting patients during the month,TOTAL,1064,869,991,1049,1040,1147,1167,1209,1334,1175,1302,1311,13658
,14.08,Number of Institutions having Operational Sick New Born and Child Care Units (SNCU),TOTAL,6,5,4,6,7,6,6,7,8,8,10,10,-1
,14.09,Number of functional Laproscopes in CHC/SDH/DH,TOTAL,16,14,16,15,15,16,17,17,17,17,18,18,-1
,14.10.1.a,Number of male patients admitted (Inpatients) during the month,1. Children,3634,4330,5880,4751,3807,3707,3375,3056,3300,3284,3581,4494,47199
,,,2. Adults,12268,11739,15089,13126,11194,11176,11148,10458,9205,9276,9616,10093,134388
,14.10.1.b,Number of female patients (Inpatients) admitted during the month,1. Children,3309,3812,5338,4074,3359,3386,2813,2669,3180,3030,3068,4357,42395
,,,2. Adults,15013,14179,17982,16136,13083,14868,13936,13365,11692,12910,12268,13681,169113
,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),1. Children,6943,8142,11218,8825,7166,7093,6188,5725,6480,6314,6649,8851,89594
,,,2. Adults,27281,25918,33071,29262,24277,26044,25084,23823,20897,22186,21884,23774,303501
,14.10.2.a,Number of death cases of Inpatient males,TOTAL,287,291,338,341,306,289,334,288,322,373,293,284,3746
,14.10.2.b,Number of death cases of Inpatient females,TOTAL,171,179,160,136,130,139,162,176,262,270,216,208,2209
,14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,458,470,498,477,436,428,496,464,584,643,509,492,5955
,14.11,In-Patient Head Count at midnight,TOTAL,59425,65729,81292,75319,63430,68288,58404,62354,61588,59448,30107,63264,748648
,14.12.1,OPD attendance (All),TOTAL,292608,269327,329190,308356,295105,294347,256697,258058,247937,257834,267866,289878,3367203
,14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,1385,1548,1656,1659,1438,1431,1379,1143,1344,1344,1421,1360,17108
,14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,,,,,,,,0,20,280,11,4,315
,14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,2366,1950,2115,1849,1896,2507,2104,1836,1712,1498,2061,1885,23779
,14.14.a,Number of patients given AYUSH treatment,TOTAL,32981,31263,36058,36506,33183,37109,30970,28816,25790,29013,26163,28086,375938
,14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,12379,11589,13672,12768,13179,12540,10946,11117,9834,8324,10014,11430,137792
,14.14.c,Number of Adolescents counselled,TOTAL,1062,1023,1415,1513,1824,2280,1970,2531,2398,3139,2537,3260,24952
,15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,10927,9678,11380,9818,9882,10493,9867,10071,10996,10779,12007,12092,127990
,15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,421,437,421,339,424,559,324,308,362,354,354,363,4666
,15.1.2.a,Number of HIV tests conducted on males,1. Number tested,1690,1813,2000,2422,2007,1557,1591,2079,1986,2240,2343,2144,23872
,,,2. Number Positive,6,8,13,9,7,4,11,8,10,10,14,13,113
,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,1879,1878,1830,1873,2198,1790,1462,1912,1925,2204,2019,2095,23065
,,,2. Number Positive,1,2,5,4,3,16,3,4,3,2,6,5,54
,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,2238,2144,2235,2473,2179,1819,2124,2757,2424,2880,2632,2520,28425
,,,2. Number Positive,5,3,4,3,4,1,23,4,3,2,3,2,57
,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,5807,5835,6065,6768,6384,5166,5177,6748,6335,7324,6994,6759,75362
,,,2. Number Positive,12,13,22,16,14,21,37,16,16,14,23,20,224
,15.2,Number of Widal tests conducted,Number tested,710,639,1117,1041,797,882,858,718,584,629,777,854,9606
,15.3.a,Number of VDRL tests conducted on males,Number tested,1074,1036,1245,1471,1163,1040,953,1233,1175,1307,1328,1213,14238
,15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,1143,1288,1284,1212,1304,1088,867,1079,1156,1281,1346,1103,14151
,15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,1634,1648,1682,1823,1524,1484,1578,1743,1741,1509,1520,1400,19286
,15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,3851,3972,4211,4506,3991,3612,3398,4055,4072,4097,4194,3716,47675
,15.4.1,Number of blood smears examined for Malaria,TOTAL,13820,14324,27458,25110,17529,16695,13496,12993,9569,10080,11913,14011,186998
,15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,21,62,107,65,53,34,25,43,9,11,16,43,489
,15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,223,373,899,789,542,411,310,1244,143,126,144,177,5381
,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,5442,5460,7085,7483,5150,11432,6966,14627,6167,4957,16437,12499,103705
,,,2. Stocks Received,17800,17300,15800,15800,3800,19300,3800,9700,3000,3410,6500,13300,129510
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,17782,15675,15402,14953,3008,12386,3279,11540,4210,3420,10438,10219,122312
,,,5. Total Stock,5460,7085,7483,8330,5942,18346,7487,12787,4957,4947,12499,15580,110903
,16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,,,,,,,,,,0,,,0
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,0,,,0
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,10014,9231,9232,8844,9187,10688,8957,10187,7017,5189,6729,10547,105822
,,,2. Stocks Received,12250,15900,16250,17400,3400,17400,3400,12410,3250,67322,172760,11150,352892
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,13033,15999,16638,16057,3259,15231,3830,15480,5078,67002,168942,6839,347388
,,,5. Total Stock,9231,9132,8844,10187,9328,12857,8527,7117,5189,5509,10547,14858,111326
,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,12653,9665,10243,11282,6311,12778,6114,13166,5783,4724,8116,6461,107296
,,,2. Stocks Received,10600,12800,13600,12500,2600,13800,3800,9800,3100,3310,7400,13150,106460
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,13588,12222,12561,12261,3123,9624,3298,8673,4159,3168,9055,9588,101320
,,,5. Total Stock,9665,10243,11282,11521,5788,16954,6616,14293,4724,4866,6461,10023,112436
,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,2729,2862,3379,3601,3373,3913,3779,4411,3709,3102,2914,2199,39971
,,,2. Stocks Received,5250,5750,5750,5250,1250,5250,1750,4550,1150,990,3700,4200,44840
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,5117,5233,5528,4948,920,4384,1148,5172,1757,1458,4415,4792,44872
,,,5. Total Stock,2862,3379,3601,3903,3703,4779,4381,3789,3102,2634,2199,1607,39939
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,2953,1971,1952,2848,2307,5397,575,750,59,1210,2403,2074,24499
,,,2. Stocks Received,5500,5600,7350,7900,1450,2450,700,4450,3350,3200,4280,6100,52330
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,6482,5619,6454,5981,1980,5212,1230,5101,2199,2007,4609,5078,51952
,,,5. Total Stock,1971,1952,2848,4767,1777,2635,45,99,1210,2403,2074,3096,24877
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,7014,6252,6830,7606,6381,11486,4771,10343,5683,4986,4502,4802,80656
,,,2. Stocks Received,12700,12950,12300,12270,2600,7400,3800,11700,3000,2100,9300,12600,102720
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,1,0,0,1
,,,4. Stock Distributed,13462,12372,11524,8375,2615,10215,3088,10070,3697,2583,9000,8825,95826
,,,5. Total Stock,6252,6830,7606,11501,6366,8671,5483,11973,4986,4502,4802,8577,87549
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,593,392,400,446,330,946,415,786,405,275,195,416,5599
,,,2. Stocks Received,0,150,200,0,300,150,0,100,300,0,0,1650,2850
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,201,142,154,50,125,300,10,100,430,80,60,625,2277
,,,5. Total Stock,392,400,446,396,505,796,405,786,275,195,135,1441,6172
,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,69840,49340,53340,94840,66340,211598,102478,124978,67674,49072,47612,61330,998442
,,,2. Stocks Received,0,30000,96000,70000,107608,18000,0,18000,0,10080,0,25200,374888
3. Unusable Stock,,,0,0,0,0,0,0,0,0,0,0,0,0,0,
4. Stock Distributed,,,20500,26000,54500,69000,23350,78620,13000,58304,18602,11540,15682,37640,426738,
5. Total Stock,,,49340,53340,94840,95840,150598,150978,89478,84674,49072,47612,31930,48890,946592,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,31300,29300,30600,38500,33608,59366,33866,27066,31616,25038,95238,47718,483216,
,,2. Stocks Received,0,2000,15000,8408,14808,5000,0,7000,0,81600,39600,3600,177016,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,2000,700,7100,5100,5750,14300,3500,7750,4778,11400,98620,9600,170598,
,,5. Total Stock,29300,30600,38500,41808,42666,50066,30366,26316,26838,95238,36218,41718,489634,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,3800,0,0,0,0,19250,5500,5882,11600,8500,8500,6882,69914,
,,2. Stocks Received,0,0,0,0,20000,2000,0,10000,0,0,0,0,32000,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,3800,0,0,0,5600,14468,900,3400,5400,0,2500,2200,38268,
,,5. Total Stock,0,0,0,0,14400,6782,4600,12482,6200,8500,6000,4682,63646,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,900,1300,1300,1300,2300,5600,3800,4900,4000,3700,2700,3400,35200,
,,2. Stocks Received,1000,0,0,2000,1000,500,0,400,0,0,0,2000,6900,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,600,0,0,700,0,1000,200,0,300,1000,0,1600,5400,
,,5. Total Stock,1300,1300,1300,2600,3300,5100,3600,5300,3700,2700,2700,3800,36700,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,0,0,0,5800,4800,4100,,0,1500,2500,2500,2400,23600,
,,2. Stocks Received,,,,0,,0,,1500,1000,0,3500,0,6000,
,,3. Unusable Stock,,,,,,0,,0,0,0,0,0,0,
,,4. Stock Distributed,,,,1000,700,2150,,0,0,0,3600,800,8250,
,,5. Total Stock,0,0,0,4800,4100,1950,0,1500,2500,2500,2400,1600,21350,
16.3.02,Stock Position of Gloves,1. Balance From Previous Month,25,6925,6225,6525,6525,34025,34525,30500,23990,18290,10290,8290,186135,
,,2. Stocks Received,15000,0,4500,0,0,0,0,0,0,0,0,0,19500,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,8100,700,4200,1300,1300,1825,5325,1300,7000,9300,3300,3065,46715,
,,5. Total Stock,6925,6225,6525,5225,5225,32200,29200,29200,16990,8990,6990,5225,158920,
16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,0,0,0,0,,,,,,0,,,0,
,,2. Stocks Received,,,,0,,,,,,0,,,0,
,,3. Unusable Stock,,,,,,,,,,0,,,0,
,,4. Stock Distributed,,,,0,,,,,,0,,,0,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,0,0,0,0,,,,,,0,,12500,12500,
,,2. Stocks Received,,,,0,,,,,,0,17000,0,17000,
,,3. Unusable Stock,,,,,,,,,,0,0,0,0,
,,4. Stock Distributed,,,,0,,,,,,0,4500,4800,9300,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,12500,7700,20200,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,0,0,0,0,,,,,,0,,,0,
,,2. Stocks Received,,,,0,,,,,,0,,,0,
,,3. Unusable Stock,,,,,,,,,,0,,,0,
,,4. Stock Distributed,,,,0,,,,,,0,,,0,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,0,0,0,0,,,,,,0,,,0,
,,2. Stocks Received,,,,0,,,,,,0,,,0,
,,3. Unusable Stock,,,,,,,,,,0,,,0,
,,4. Stock Distributed,,,,0,,,,,,0,,,0,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,1661345,482707,180707,60037,60037,585707,117037,175937,767037,93000,81900,1536000,5801451,
,,2. Stocks Received,0,120000,0,1268404,440000,889536,0,992000,0,251500,2087000,0,6048440,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,81900,0,81900,
,,4. Stock Distributed,1178638,422000,0,1268404,138000,1276306,23000,304000,330202,344500,551000,1488000,7324050,
,,5. Total Stock,482707,180707,180707,60037,362037,198937,94037,863937,436835,0,1536000,48000,4443941,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,0,0,0,0,0,0,0,0,130000,45000,45000,2000,222000,
,,2. Stocks Received,0,0,0,0,0,500000,0,200000,0,0,0,10000,710000,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,500000,0,70000,85000,0,43000,0,698000,
,,5. Total Stock,0,0,0,0,0,0,0,130000,45000,45000,2000,12000,234000,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,0,0,0,0,0,,,0,665,665,515,5,1850,
,,2. Stocks Received,,,,0,0,,,4800,0,0,0,,4800,
,,3. Unusable Stock,,,,0,0,,,0,0,0,0,,0,
,,4. Stock Distributed,,,,0,0,,,4135,0,0,510,,4645,
,,5. Total Stock,0,0,0,0,0,0,0,665,665,665,5,5,2005,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,115,60,10,72,89,16,0,0,0,38000,37500,36000,111862,
,,2. Stocks Received,0,0,336,89,0,0,0,0,46000,0,0,0,46425,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,55,50,274,72,73,16,0,0,8000,500,1500,0,10540,
,,5. Total Stock,60,10,72,89,16,0,0,0,38000,37500,36000,36000,147747,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,112916,85666,77166,117133,102383,87183,23266,15716,30196,30596,37446,26196,745863,
,,2. Stocks Received,0,0,0,0,0,0,0,42500,15000,10000,0,95000,162500,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,27250,8500,28800,14750,15200,8250,7550,28020,14600,3150,11250,9300,176620,
,,5. Total Stock,85666,77166,48366,102383,87183,78933,15716,30196,30596,37446,26196,111896,731743,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,19354,19082,16870,24529,10689,116564,11344,18174,16834,16864,23406,21731,315441,
,,2. Stocks Received,4000,3000,15000,0,3000,6400,2000,11000,3000,5800,4000,7000,64200,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,4272,5212,7338,5550,3000,4376,4170,5940,2970,4330,5675,7364,60197,
,,5. Total Stock,19082,16870,24532,18979,10689,118588,9174,23234,16864,18334,21731,21367,319444,
16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,64907,101704,70044,91814,45656,41576,21856,50006,56881,44106,67173,54573,710296,
,,2. Stocks Received,76200,7200,65400,9000,3000,66000,15000,51000,6000,24000,27000,29000,378800,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,39403,37960,43630,37625,17700,38616,13850,34825,18775,20400,39600,35989,378373,
,,5. Total Stock,101704,70944,91814,63189,30956,68960,23006,66181,44106,47706,54573,47584,710723,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,8313,8183,6413,3789,3119,4368,3007,6621,4450,3336,5957,6257,63813,
,,2. Stocks Received,2000,0,0,120,200,2038,2000,300,0,400,2040,3060,12158,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,2130,1770,2624,605,170,600,310,1993,1114,575,1740,2639,16270,
,,5. Total Stock,8183,6413,3789,3304,3149,5806,4697,4928,3336,3161,6257,6678,59701,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,2,1,1,,,3,,1,,,,1,9,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,2,2,3,1,1,3,3,2,3,1,4,5,30,
,,2. Between 1 week & 4 weeks of birth,,,,1,,,2,2,,,,,5,
,,3. Total,2,2,3,2,1,3,5,4,3,1,4,5,35,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,6,3,4,4,3,4,4,5,1,12,6,10,62,
,,2. Between 1 week & 4 weeks of birth,,,,,1,,,,1,,3,,5,
,,3. Total,6,3,4,4,4,4,4,5,2,12,9,10,67,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,2,,1,1,,5,2,1,4,6,3,1,26,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,1,1,,,2,
,,3. Total,2,,1,1,,5,2,1,5,7,3,1,28,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,,2,,2,3,3,1,2,1,10,1,4,29,
,,2. Between 1 week & 4 weeks of birth,2,2,,,1,,,1,,1,,1,8,
,,3. Total,2,4,,2,4,3,1,3,1,11,1,5,37,
17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,4,3,6,1,2,1,8,6,5,8,2,3,49,
