state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,,2. Between 1 week & 4 weeks of birth,10,21,29,16,16,13,9,41,30,28,39,10,262,
,,3. Total,30,70,73,57,74,52,57,85,84,95,184,84,945,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,21,49,51,80,125,67,63,80,80,107,116,147,986,
,,2. Between 1 week & 4 weeks of birth,10,32,38,42,29,32,36,70,34,43,17,12,395,
,,3. Total,31,81,89,122,154,99,99,150,114,150,133,159,1381,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,65,83,121,128,117,138,157,141,124,164,163,120,1521,
,,2. Between 1 week & 4 weeks of birth,31,41,37,83,43,72,74,69,68,78,52,34,682,
,,3. Total,96,124,158,211,160,210,231,210,192,242,215,154,2203,
17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,22,35,67,59,36,43,64,44,39,81,33,28,551,
,,2. Between 1 year & 5 years,14,29,49,68,36,61,46,31,28,12,10,17,401,
,,3. Total,36,64,116,127,72,104,110,75,67,93,43,45,952,
17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,21,44,66,73,18,50,34,69,11,11,16,19,432,
,,2. Between 1 year & 5 years,38,94,97,68,24,49,41,31,18,13,21,11,505,
,,3. Total,59,138,163,141,42,99,75,100,29,24,37,30,937,
17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,11,37,146,157,26,85,54,35,12,18,9,21,611,
,,2. Between 1 year & 5 years,22,88,165,147,54,120,36,50,26,12,26,18,764,
,,3. Total,33,125,311,304,80,205,90,85,38,30,35,39,1375,
17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,,6,,,2,,,,,,,,8,
,,2. Between 1 year & 5 years,,5,2,,,,,,,,,1,8,
,,3. Total,,11,2,,2,,,,,,,1,16,
17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,45,75,112,102,149,151,116,138,129,160,112,108,1397,
,,2. Between 1 year & 5 years,47,59,182,177,136,153,138,146,107,94,79,103,1421,
,,3. Total,92,134,294,279,285,304,254,284,236,254,191,211,2818,
17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,157,55,54,47,28,37,29,27,48,47,103,34,666,
,,2. 15-55 yrs.,92,51,70,43,34,19,21,27,19,31,12,10,429,
,,3. Above 55 yrs.,39,45,48,19,42,14,8,12,11,15,4,12,269,
,,4. Total,288,151,172,109,104,70,58,66,78,93,119,56,1364,
17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,14,19,7,21,8,10,9,2,6,6,5,3,110,
,,2. 15-55 yrs.,29,119,54,102,38,79,57,74,57,56,58,60,783,
,,3. Above 55 yrs.,12,56,29,26,28,40,38,40,39,35,24,56,423,
,,4. Total,55,194,90,149,74,129,104,116,102,97,87,119,1316,
17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,26,39,20,5,116,19,16,6,9,11,14,7,288,
,,2. 15-55 yrs.,44,71,46,314,242,75,63,51,51,77,55,84,1173,
,,3. Above 55 yrs.,34,83,55,83,194,145,136,136,134,167,116,156,1439,
,,4. Total,104,193,121,402,552,239,215,193,194,255,185,247,2900,
17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,32,2,4,3,2,8,5,16,4,,3,,79,
,,2. 15-55 yrs.,191,10,5,3,1,18,5,45,6,1,,1,286,
,,3. Above 55 yrs.,13,6,3,3,5,3,10,28,5,4,,,80,
,,4. Total,236,18,12,9,8,29,20,89,15,5,3,1,445,
17.4.5,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being other Fever related,1. 6-14 yrs,103,132,17,34,19,33,40,67,23,31,10,29,538,
,,2. 15-55 yrs.,50,124,40,71,41,46,52,70,26,33,19,20,592,
,,3. Above 55 yrs.,21,103,32,47,38,25,25,56,22,17,20,40,446,
,,4. Total,174,359,89,152,98,104,117,193,71,81,49,89,1576,
17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,1. 6-14 yrs,,2,1,,,,,1,1,,,2,7,
,,2. 15-55 yrs.,6,4,3,4,2,4,3,3,2,4,5,2,42,
,,3. Above 55 yrs.,1,9,1,2,2,4,5,4,2,2,2,1,35,
,,4. Total,7,15,5,6,4,8,8,8,5,6,7,5,84,
17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,33,13,5,17,4,4,1,18,3,4,,3,105,
,,2. 15-55 yrs.,77,158,49,161,67,127,63,77,75,91,70,66,1081,
,,3. Above 55 yrs.,83,106,62,98,57,160,79,89,125,135,94,98,1186,
,,4. Total,193,277,116,276,128,291,143,184,203,230,164,167,2372,
17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,7,10,9,8,10,67,89,154,137,214,165,245,1115,
,,2. 15-55 yrs.,19,32,25,95,15,38,25,31,35,29,20,25,389,
,,3. Above 55 yrs.,18,32,10,32,21,25,31,38,65,32,32,48,384,
,,4. Total,44,74,44,135,46,130,145,223,237,275,217,318,1888,
17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,7,8,8,8,6,2,7,13,6,11,3,7,86,
,,3. Above 49 yrs.,1,9,4,1,1,1,,1,,,1,2,21,
,,4. Total,8,17,12,9,7,3,7,14,6,11,4,9,107,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,3,15,4,2,2,2,6,1,,2,1,3,41,
,,3. Above 49 yrs.,,4,,,,,,3,,1,1,,9,
,,4. Total,3,19,4,2,2,2,6,4,,3,2,3,50,
17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,5,1,1,4,5,2,,4,,,,2,24,
,,3. Above 49 yrs.,,,,4,1,1,,,,,2,2,10,
,,4. Total,5,1,1,8,6,3,,4,,,2,4,34,
17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,20,14,7,10,5,2,6,5,2,5,3,6,85,
,,3. Above 49 yrs.,,1,2,,1,1,,2,,,,1,8,
,,4. Total,20,15,9,10,6,3,6,7,2,5,3,7,93,
17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,2,4,4,9,4,3,1,2,,4,,1,34,
,,3. Above 49 yrs.,,,,,,2,,1,1,,,,4,
,,4. Total,2,4,4,9,4,5,1,3,1,4,,1,38,
17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion; obstructed or prolonged labour; severe hypertension or fits;,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,17,27,18,47,17,34,37,33,19,16,12,42,319,
,,3. Above 49 yrs.,6,24,17,36,5,32,17,16,40,19,24,13,249,
,,4. Total,23,51,35,83,22,66,54,49,59,35,36,55,568,
17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,21,11,11,17,33,24,18,17,16,30,12,44,254,
,,2. 15-55 yrs.,55,137,44,77,93,56,91,73,89,85,90,116,1006,
,,3. Above 55 yrs.,3,27,23,40,26,25,25,23,29,30,29,75,355,
,,4. Total,79,175,78,134,152,105,134,113,134,145,131,235,1615,
17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,1,4,2,1,5,7,3,17,7,,1,4,52,
,,2. 15-55 yrs.,12,23,38,40,52,51,61,38,47,41,48,48,499,
,,3. Above 55 yrs.,10,13,3,9,5,5,8,14,6,5,3,15,96,
,,4. Total,23,40,43,50,62,63,72,69,60,46,52,67,647,
17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,3,3,4,16,17,22,16,10,2,,2,2,97,
,,2. 15-55 yrs.,17,14,9,50,29,36,14,12,24,12,11,8,236,
,,3. Above 55 yrs.,5,4,3,15,24,23,8,9,15,10,11,7,134,
,,4. Total,25,21,16,81,70,81,38,31,41,22,24,17,467,
17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,35,36,6,3,9,6,20,8,3,8,6,5,145,
,,2. 15-55 yrs.,61,70,20,43,42,57,65,64,55,63,58,67,665,
,,3. Above 55 yrs.,34,33,30,32,86,69,79,104,75,96,60,81,779,
,,4. Total,130,139,56,78,137,132,164,176,133,167,124,153,1589,
17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,53,8,3,2,8,13,40,10,2,5,4,7,155,
,,2. 15-55 yrs.,52,32,25,83,60,71,80,89,84,60,149,78,863,
,,3. Above 55 yrs.,35,27,19,95,106,137,132,158,144,194,128,126,1301,
,,4. Total,140,67,47,180,174,221,252,257,230,259,281,211,2319,
17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,1,18,12,23,15,36,38,28,28,17,36,18,270,
,,2. 15-55 yrs.,6,37,63,186,133,194,240,292,230,209,190,255,2035,
,,3. Above 55 yrs.,10,36,152,227,321,464,572,618,496,499,345,491,4231,
,,4. Total,17,91,227,436,469,694,850,938,754,725,571,764,6536,
Sikkim,1.1,Total number of pregnant women Registered for ANC,TOTAL,778,794,824,680,684,597,603,6974,620,851,873,934,15212
,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,429,496,500,437,413,354,371,503,359,489,474,587,5412
,1.2,Number of Pregnant women registered under JSY,TOTAL,434,388,463,346,328,321,238,357,268,357,390,420,4310
,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,701,689,742,718,693,678,742,716,471,648,670,695,8163
,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,603,646,660,510,527,480,437,637,462,653,635,719,6969
,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,708,703,744,682,585,558,553,502,511,483,567,664,7260
,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,400,457,718,596,630,588,509,450,336,294,383,394,5755
,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,15,19,5,41,53,34,59,73,49,84,105,75,612
,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,,,,,1,,,,,,,,1
,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,194,234,192,164,154,176,179,250,144,124,224,161,2196
,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,14,8,5,5,5,12,6,10,10,7,15,66,163
,1.8,Number of pregnancy test kits used at SC level,TOTAL,,,,,,,,,,,,,
,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,54,52,50,59,129,52,53,53,36,31,51,32,652
,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,118,100,100,107,122,112,148,124,92,120,106,71,1320
,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,172,152,150,166,251,164,201,177,128,151,157,103,1972
,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,146,111,169,155,122,179,193,173,139,118,134,117,1756
,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,37,42,16,8,93,35,47,27,48,58,69,43,523
,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,89,142,131,134,274,376,643,415,316,346,478,469,3813
,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,89,118,131,134,183,229,223,234,122,128,181,186,1958
,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,96,69,95,72,144,79,154,70,160,410,315,226,1890
,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,55,43,80,53,68,49,92,40,131,354,283,170,1418
,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,,,,,,,,4,,,,,4
,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,,,,,,,,,,,,,
,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,84,17,24,16,227,115,6,66,22,61,57,184,879
,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,50,10,18,13,169,135,5,49,12,52,57,205,775
,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,,,,,,,,,,,,,
,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,1,4,,7,,,,,,,,,12
,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,,,,2,2,1,3,1,,4,1,3,17
,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,9,,4,,,,10,12,60,13,,,108
,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,,,,,12,19,62,59,,53,57,51,313
,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,10,4,4,9,14,20,75,72,60,70,58,54,450
,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,,,,,,,,,1,,,,1
,4.1.1.a,Number of male live births,TOTAL,242,213,135,259,252,274,435,425,328,334,321,294,3512
,4.1.1.b,Number of female live births,TOTAL,205,181,154,229,214,255,404,367,353,353,322,272,3309
,4.1.1.c,Total number of male and female live births (4.1.1.a and 4.1.1.b),TOTAL,447,394,289,488,466,529,839,792,681,687,643,566,6821
,4.1.2,Number of still births,TOTAL,9,5,8,66,19,13,14,58,18,19,44,6,279
,4.1.3,Number of Abortions (spontaneous or induced),TOTAL,8,4,4,12,11,2,8,7,6,6,22,3,93
,4.2.1,Number of Newborns weighed at birth,TOTAL,385,347,281,460,464,430,490,507,610,614,583,315,5486
,4.2.2,Number of Newborns having weight less than 2.5 kg,TOTAL,18,11,10,8,7,16,42,31,28,19,14,26,230
,4.3,Number of Newborns breast fed within 1 hour of birth,TOTAL,448,386,249,494,493,532,506,716,564,520,536,447,5891
,5.1.1,Number of cases of pregnant women with Obstetric Complications and attended at PHCs,TOTAL,9,9,8,2,14,18,8,21,38,13,19,23,182
,5.1.2,Number of cases of pregnant women with Obstetric Complications and attended at CHCs,TOTAL,,,,,12,18,2,8,7,,,,47
,5.1.3,Number of cases of pregnant women with Obstetric Complications and attended at SDHs or DHs,TOTAL,20,11,12,,,,10,13,,9,10,13,98
,5.1.4,Number of cases of pregnant women with Obstetric Complications and attended at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,5.1.5,"Number of cases of pregnant women with Obstetric Complications and attended at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 5.1.1 to 5.1.4)",TOTAL,29,20,20,2,26,36,20,42,45,22,29,36,327
,5.2,Number of cases of pregnant women with Obstetric Complications and attended at Private facilities,TOTAL,,,,,,,,,,,,,
,5.3.1,Number of cases of complicated pregnancies treated with IV antibiotics,TOTAL,,,3,1,4,1,5,2,,2,6,5,29
,5.3.2,Number of cases of complicated pregnancies treated with IV Antihypertensive/Magsulph injection,TOTAL,2,,5,4,1,1,,,,,,,13
,5.3.3,Number of cases of complicated pregnancies treated with IV Oxytocis,TOTAL,6,11,12,4,13,8,23,32,18,20,16,20,183
,5.3.4,Number of cases of complicated pregnancies treated with Blood Transfusion,TOTAL,,,,,,,,,,,,,
,6.1,Women getting post partum check-up within 48 hours after delivery,TOTAL,401,353,312,434,408,486,727,691,340,378,335,314,5179
,6.2,Women getting a post partum check up between 48 hours and 14 days after delivery,TOTAL,328,462,477,401,387,449,410,452,369,406,501,355,4997
,6.3,PNC maternal complications attended,TOTAL,,,10,1,7,,121,37,1,,3,2,182
,7.1.1,Number of MTPs conducted at Public Institutions up to 12 weeks of pregnancy,TOTAL,,,3,3,,2,,,,,2,4,14
,7.1.2,Number of MTPs conducted at Public Institutions for more than 12 weeks of pregnancy,TOTAL,,,1,,,1,,,,,,,2
,7.1.3,Total number of MTPs conducted at Public Institutions (sum of items 7.1.1 and 7.1.2),TOTAL,,,4,3,,3,,,,,2,4,16
,7.2,Number of MTPs conducted at Private Facilities,TOTAL,,,4,,,,,,,,,,4
,8.1.a,Number of new cases of RTI/STI in males for which treatment was initiated,TOTAL,80,126,159,85,103,84,65,85,57,47,65,82,1038
,8.1.b,Number of new cases of RTI/STI in females for which treatment was initiated,TOTAL,215,234,307,345,290,277,194,234,191,160,243,198,2888
,8.1.c,Total number of new cases of RTI/STI in males and females for which treatment was initiated (sum of items 8.1.a and 8.1.b),TOTAL,295,360,466,430,393,361,259,319,248,207,308,280,3926
,8.2,Number of suspected RTI/STI cases for whom wet mount test was conducted,TOTAL,,,,,,,,,,,,,
,9.1.1.a,Number of NSV (No Scalpel Vasectomy) or Conventional Vasectomy conducted at PHCs,TOTAL,,,,,,,,,,,28,58,86
,9.1.1.b,Number of NSV or Conventional Vasectomy conducted at CHCs,TOTAL,,,,,,,,,,,,,
,9.1.1.c,Number of NSV or Conventional Vasectomy conducted at SDHs or DHs,TOTAL,,,,,,,,3,,,25,18,46
,9.1.1.d,Number of NSV or Conventional Vasectomy conducted at other State owned public institutions,TOTAL,,,,,,,2,,,2,2,2,8
,9.1.1.e,"Total Number of NSV or Conventional Vasectomy conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.1.1.a to 9.1.1.d)",TOTAL,,,,,,,2,3,,2,55,78,140
,9.1.2,Number of NSV or Conventional Vasectomy conducted at Private facilities,TOTAL,,,,,,,,,,,2,,2
,9.2.1.a,Number of Laparoscopic sterilizations conducted at PHCs,TOTAL,,,,,,,,,,,16,246,262
,9.2.1.b,Number of Laparoscopic sterilizations conducted at CHCs,TOTAL,,,,,,,,,,,,,
,9.2.1.c,Number of Laparoscopic sterilizations conducted at SDHs or DHs,TOTAL,,,,,,,,,,,26,44,70
,9.2.1.d,Number of Laparoscopic sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,2,2
,9.2.1.e,"Total Number of Laparoscopic sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.2.1.a to 9.2.1.d)",TOTAL,,,,,,,,,,,42,292,334
,9.2.2,Number of Laparoscopic sterilizations conducted at Private facilities,TOTAL,,,,,,,,,,,,,
,9.3.1.a,Number of Mini-lap sterilizations conducted at PHCs,TOTAL,,,,,,,,,,,,,
,9.3.1.b,Number of Mini-lap sterilizations conducted at CHCs,TOTAL,,,,,,,,,,,,,
,9.3.1.c,Number of Mini-lap sterilizations conducted at SDHs or DHs,TOTAL,,,,,,,,,,,,,
,9.3.1.d,Number of Mini-lap sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.3.1.e,"Total Number of Mini-lap sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.3.1.a to 9.3.1.d)",TOTAL,,,,,,,,,,,,,
,9.3.2,Number of Mini-lap sterilizations conducted at Private facilities,TOTAL,,,,,,,,,,,,,
,9.4.1.a,Number of Post-Partum sterilizations conducted at PHCs,TOTAL,,,,,,,,,,,,,
,9.4.1.b,Number of Post-Partum sterilizations conducted at CHCs,TOTAL,,,,,,,,,,,,,
,9.4.1.c,Number of Post-Partum sterilizations conducted at SDHs or DHs,TOTAL,,,,,,,,14,,,,,14
,9.4.1.d,Number of Post-Partum sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,16,,10,9,13,11,59
,9.4.1.e,"Total Number of Post-Partum sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.4.1.a to 9.4.1.d)",TOTAL,,,,,,,16,14,10,9,13,11,73
,9.4.2,Number of Post-Partum sterilizations conducted at Private facilities,TOTAL,,,,,,,,,,,,,
,9.5.1.a,Number of IUCD Insertions conducted at SCs,TOTAL,92,37,46,71,46,78,36,44,38,21,59,62,630
,9.5.1.b,Number of IUCD Insertions conducted at PHCs,TOTAL,47,24,66,46,37,40,35,55,39,26,172,131,718
,9.5.1.c,Number of IUCD Insertions conducted at CHCs,TOTAL,7,1,2,,3,,3,,57,43,3,,119
,9.5.1.d,Number of IUCD Insertions conducted at SDHs or DHs,TOTAL,,3,1,10,5,4,4,6,16,7,9,11,76
,9.5.1.e,Number of IUCD Insertions conducted at other State owned public institutions,TOTAL,,,,,,,7,,12,11,13,12,55
,9.5.1.f,"Total Number of IUCD Insertions conducted at Public facilities i.e. SC, PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.5.1.a to 9.5.1.e)",TOTAL,146,65,115,127,91,122,85,105,162,108,256,216,1598
,9.5.1A,"Out of above total, Post Partum (within 48 hours of delivery) IUCD insertions",TOTAL,,,,,,,,,,,,,
,9.5.2,Number of IUCD Insertions conducted at Private facilities,TOTAL,,,,,,,,,,,,,
,9.06,Number of IUCD removals,TOTAL,13,35,40,46,45,23,36,49,31,42,34,39,433
,9.07,Number of Oral Pills cycles distributed,TOTAL,4760,4750,5039,4792,4798,4886,4804,4852,4838,5150,4936,4917,58522
,9.08,Number of Condom pieces distributed,TOTAL,14731,18512,21404,25161,28059,25731,26091,22350,30005,21093,20075,18861,272073
,9.09,Number of Centchroman (weekly) pills given,TOTAL,,,,,,,,,,,,43,43
,9.1,Number of Emergency Contraceptive Pills distributed,TOTAL,5,61,73,99,76,2,16,66,56,45,38,20,557
,9.11.1.a,Number of cases of complications following male sterilization,TOTAL,,,,,,,,,,,,,
,9.11.1.b,Number of cases of complications following female sterilization,TOTAL,,,,,,,,,,,,,
,9.11.2.a,Number of failures following male sterilization,TOTAL,,,,,,,,,,,,,
,9.11.2.b,Number of failures following female sterilization,TOTAL,,,,,,,1,,,,,,1
,9.11.3.a,Number of deaths following male sterilization,TOTAL,,,,,,,,,,,,,
,9.11.3.b,Number of deaths following female sterilization,TOTAL,,,,,,,,,,,,,
,9.12,Number of Institutions having NSV trained doctors,TOTAL,,,,,,,,,,,,,-1
,10.1.01,Number of Infants (0 to 11 months old)received BCG immunisation,TOTAL,556,478,483,562,562,602,881,979,648,751,786,757,8045
,10.1.02,Number of Infants (0 to 11 months old) received DPT1 immunisation,TOTAL,629,650,643,610,590,619,830,873,740,898,833,793,8708
,10.1.03,Number of Infants (0 to 11 months old) received DPT2 immunisation,TOTAL,704,637,671,556,631,587,739,826,750,851,871,832,8655
,10.1.04,Number of Infants (0 to 11 months old) received DPT3 immunisation,TOTAL,689,686,722,661,646,604,673,771,700,854,867,938,8811
,10.1.04A,Number of Infants (0 to 11 months old) received Pentavalent1 immunisation,TOTAL,,,,,,,,,,,,,
,10.1.04B,Number of Infants (0 to 11 months old) received Pentavalent2 immunisation,TOTAL,,,,,,,,,,,,,
,10.1.04C,Number of Infants (0 to 11 months old) received Pentavalent3 immunisation,TOTAL,,,,,,,,,,,,,
,10.1.05,Number of Infants (0 to 11 months old) received OPV 0 (Birth Dose),TOTAL,308,253,290,329,284,332,646,658,368,558,519,504,5049
,10.1.06,Number of Infants (0 to 11 months old) received OPV1 (First Dose),TOTAL,629,650,640,605,590,619,830,466,740,898,831,805,8303
,10.1.07,Number of Infants (0 to 11 months old) received OPV2 (Second Dose),TOTAL,704,637,671,556,631,587,739,455,432,851,862,794,7919
,10.1.08,Number of Infants (0 to 11 months old) received OPV3 (Third Dose),TOTAL,689,686,718,663,646,604,673,410,386,854,869,907,8105
,10.1.09A,Number of Infants (upto 48 hrs of age) received Hepatitis-B0 immunisation,TOTAL,,,,,,,,,,,,,
,10.1.09,Number of Infants (0 to 11 months old) received Hepatitis-B1 immunisation,TOTAL,687,774,654,632,573,646,751,800,739,861,851,765,8733
,10.1.10,Number of Infants (0 to 11 months old) received Hepatitis-B2 immunisation,TOTAL,811,728,758,648,623,600,741,721,669,979,868,822,8968
,10.1.11,Number of Infants (0 to 11 months old) received Hepatitis-B3 immunisation,TOTAL,648,786,746,741,702,635,629,690,645,837,888,954,8901
,10.1.12,Number of Infants (0 to 11 months old) received Measles immunisation (First Dose),TOTAL,603,689,707,711,708,624,796,840,638,754,741,779,8590
,10.1.12B,Number of Infants (more than 16 months old) received Measles immunisation (Second Dose),TOTAL,,,,,,,,,,,,,
,10.1A,No. of Children aged 9 to 12 months who received JE 1st dose,TOTAL,,,,,,,,,,,,,
,10.1.13.a,Total number of male children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,304,352,343,319,352,291,386,434,309,362,325,310,4087
,10.1.13.b,Total number of female children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,278,294,318,344,360,317,447,411,295,367,266,294,3991
,10.1.13.c,Total number of children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month (sum of items 10.1.13.a and 10.1.13.b),TOTAL,582,646,661,663,712,608,833,845,604,729,591,604,8078
,10.2.1,Number of Infants (more than 16 months old) received DPT Booster dose,TOTAL,672,650,707,670,630,528,591,670,554,707,765,738,7882
,10.2.2,Number of Infants (more than 16 months old) received OPV Booster dose,TOTAL,672,650,707,670,630,528,591,670,554,707,765,738,7882
,10.2.3,"Number of Infants (more than 16 months old) received Measles, Mumps, Rubella (MMR) Vaccination",TOTAL,,,,,25,62,284,575,371,574,716,785,3392
,10.3.1.a,Total number of male children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,8,3,3,12,9,5,2,13,10,8,13,20,106
,10.3.1.b,Total number of female children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,15,12,13,18,9,6,7,9,7,10,14,23,143
,10.3.1.c,Total number of children (12 to 23 months old) fully immunised (BCG+DPT123+OPV123/Pentavalent123+Measles) during the month (sum of items 10.3.1.a and 10.3.1.b),TOTAL,23,15,16,30,18,11,9,22,17,18,27,43,249
,10.3.2,Number of children (more than 5 years old) given DT5,TOTAL,1224,3599,1985,1209,813,674,343,555,47,47,362,252,11110
,10.3.3,Number of children (more than 10 years old) given TT10,TOTAL,1824,4050,2276,1238,1010,694,313,510,21,11,466,193,12606
