state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,,3. Above 55 yrs.,2,4,1,2,2,1,2,2,7,3,5,4,35,
,,4. Total,6,10,4,4,4,7,7,7,13,6,9,5,82,
17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,7,8,6,7,4,3,7,6,2,3,9,6,68,
,,2. 15-55 yrs.,183,241,274,308,249,299,295,262,295,275,238,289,3208,
,,3. Above 55 yrs.,304,351,373,428,510,443,448,501,525,636,492,400,5411,
,,4. Total,494,600,653,743,763,745,750,769,822,914,739,695,8687,
17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,2,8,2,2,1,5,5,5,4,4,1,4,43,
,,2. 15-55 yrs.,62,71,73,92,89,100,73,77,76,79,73,68,933,
,,3. Above 55 yrs.,129,128,128,175,185,165,205,208,215,216,192,144,2090,
,,4. Total,193,207,203,269,275,270,283,290,295,299,266,216,3066,
17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,1,,3,,,1,3,,1,1,,,10,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,1,,3,,,1,3,,1,1,,,10,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,2,3,2,4,,2,3,2,,1,4,3,26,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,2,3,2,4,,2,3,2,,1,4,3,26,
17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,4,4,5,2,4,2,5,4,3,7,5,1,46,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,4,4,5,2,4,2,5,4,3,7,5,1,46,
17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,15,15,17,12,12,24,5,14,10,11,13,10,158,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,15,15,17,12,12,24,5,14,10,11,13,10,158,
17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,1,3,1,1,1,,5,,,,,12,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,1,3,1,1,1,,5,,,,,12,
17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion, obstructed or prolonged labour, severe hypertension or fits,,1. 6-14 yrs,,,,,,,,,,,
,,2. 15-49 yrs,28,42,37,36,38,39,35,29,30,33,22,23,392,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,28,42,37,36,38,39,35,29,30,33,22,23,392,
17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,8,8,14,5,11,9,7,2,4,6,3,3,80,
,,2. 15-55 yrs.,43,66,73,56,57,47,50,61,64,65,68,79,729,
,,3. Above 55 yrs.,20,24,20,24,30,22,24,38,30,33,38,24,327,
,,4. Total,71,98,107,85,98,78,81,101,98,104,109,106,1136,
17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,2,2,2,1,1,1,,1,3,,,1,14,
,,2. 15-55 yrs.,44,39,57,29,32,39,28,32,34,32,44,36,446,
,,3. Above 55 yrs.,19,25,17,12,16,14,24,25,34,25,138,37,386,
,,4. Total,65,66,76,42,49,54,52,58,71,57,182,74,846,
17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,1,4,9,14,9,7,3,4,2,,2,4,59,
,,2. 15-55 yrs.,3,13,24,28,27,35,22,9,5,8,8,11,193,
,,3. Above 55 yrs.,5,7,8,10,18,13,10,9,6,6,15,7,114,
,,4. Total,9,24,41,52,54,55,35,22,13,14,25,22,366,
17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,6,8,4,6,6,8,9,1,2,4,1,9,64,
,,2. 15-55 yrs.,67,88,55,83,74,75,74,59,57,61,67,69,829,
,,3. Above 55 yrs.,71,88,100,95,95,86,129,112,110,103,86,101,1176,
,,4. Total,144,184,159,184,175,169,212,172,169,168,154,179,2069,
17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,12,7,15,20,21,21,24,16,18,14,15,8,191,
,,2. 15-55 yrs.,152,249,253,255,247,276,269,264,223,254,236,228,2906,
,,3. Above 55 yrs.,330,368,390,449,491,540,503,492,551,620,497,455,5686,
,,4. Total,494,624,658,724,759,837,796,772,792,888,748,691,8783,
17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,56,68,77,77,83,84,69,75,63,62,58,72,844,
,,2. 15-55 yrs.,580,588,696,732,790,742,741,736,651,709,642,679,8286,
,,3. Above 55 yrs.,2474,2596,2841,3695,3720,3618,3395,3691,4341,5036,3800,3206,42413,
,,4. Total,3110,3252,3614,4504,4593,4444,4205,4502,5055,5807,4500,3957,51543,
Puducherry,1.1,Total number of pregnant women Registered for ANC,TOTAL,8928,9008,8591,5943,4580,5131,4947,5189,5083,4924,5748,6455,74527
,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,2921,3076,2877,1518,1570,3107,3031,2928,3046,2658,3163,4040,33935
,1.2,Number of Pregnant women registered under JSY,TOTAL,691,682,831,672,543,656,605,749,733,723,763,736,8384
,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,2043,4568,4009,5396,5360,6909,6502,6524,6912,6344,5531,5944,66042
,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,1771,1858,1956,1857,1083,1503,1698,2009,2381,2132,2954,3124,24326
,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,1638,3046,3270,2847,2582,2529,2612,2725,3103,3224,3459,3722,34757
,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,2213,6190,5722,4454,5196,5190,5255,5659,7550,7089,7189,6488,68195
,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,139,172,128,175,175,165,184,200,150,114,157,192,1951
,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,41,35,37,35,25,33,36,35,21,27,22,31,378
,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,2502,2462,2201,2514,2236,2227,2518,2579,2440,2002,2364,2354,28399
,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,182,187,220,152,145,200,241,263,159,213,224,217,2403
,1.8,Number of pregnancy test kits used at SC level,TOTAL,49,54,56,65,70,101,159,153,157,165,190,199,1418
,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,1,1,0,1,0,1,0,0,1,0,0,0,5
,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,0,0,0,0,1,0,0,0,0,0,0,0,1
,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,1,1,0,1,1,1,0,0,1,0,0,0,6
,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,1,1,0,1,0,1,0,0,1,0,0,0,5
,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,3146,3808,3604,2515,2533,2547,2868,2746,2564,2075,1694,2068,32168
,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,200,266,226,135,117,105,116,162,132,118,79,93,1749
,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,29,57,48,41,89,65,98,165,36,39,140,136,943
,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,1052,1050,1000,971,1028,1109,1232,838,1090,910,695,804,11779
,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,,0,,0,0,0,0,0,0,0,0,0,0
,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,13,10,0,0,0,0,0,0,0,0,0,0,23
,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,1053,837,1127,666,642,765,817,780,818,621,469,581,9176
,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,1066,847,1127,666,642,765,817,780,818,621,469,581,9199
,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,552,313,439,370,409,406,484,204,459,343,163,328,4470
,4.1.1.a,Number of male live births,TOTAL,1783,2108,1894,1777,1801,1854,2147,1909,1820,1641,1256,1490,21480
,4.1.1.b,Number of female live births,TOTAL,1655,1893,1760,1662,1701,1754,1891,1745,1792,1304,1180,1336,19673
,4.1.1.c,Total number of male and female live births (4.1.1.a and 4.1.1.b),TOTAL,3438,4001,3654,3439,3502,3608,4038,3654,3612,2945,2436,2826,41153
,4.1.2,Number of still births,TOTAL,73,82,76,59,63,58,65,60,53,53,51,58,751
,4.1.3,Number of Abortions (spontaneous or induced),TOTAL,114,134,113,130,99,129,88,98,128,86,93,86,1298
,4.2.1,Number of Newborns weighed at birth,TOTAL,3473,4011,3660,3405,3501,3607,3978,3638,3611,2945,2420,2821,41070
,4.2.2,Number of Newborns having weight less than 2.5 kg,TOTAL,1197,994,794,726,531,497,568,543,426,494,395,424,7589
,4.3,Number of Newborns breast fed within 1 hour of birth,TOTAL,2796,3047,1124,1964,2527,2756,3192,2228,1256,1596,1347,1472,25305
,5.1.1,Number of cases of pregnant women with Obstetric Complications and attended at PHCs,TOTAL,39,36,12,39,37,13,16,26,12,8,9,26,273
,5.1.2,Number of cases of pregnant women with Obstetric Complications and attended at CHCs,TOTAL,5,4,0,1,0,0,0,4,7,0,0,0,21
,5.1.3,Number of cases of pregnant women with Obstetric Complications and attended at SDHs or DHs,TOTAL,70,692,552,1711,1836,751,1014,471,560,734,554,595,9540
,5.1.4,Number of cases of pregnant women with Obstetric Complications and attended at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,5.1.5,"Number of cases of pregnant women with Obstetric Complications and attended at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 5.1.1 to 5.1.4)",TOTAL,114,732,564,1751,1873,764,1030,501,579,742,563,621,9834
,5.2,Number of cases of pregnant women with Obstetric Complications and attended at Private facilities,TOTAL,11,12,0,2,0,5,18,1,0,0,0,16,65
,5.3.1,Number of cases of complicated pregnancies treated with IV antibiotics,TOTAL,1226,1666,1849,1342,1529,1287,598,1558,2399,1208,1319,1153,17134
,5.3.2,Number of cases of complicated pregnancies treated with IV Antihypertensive/Magsulph injection,TOTAL,5,13,118,2,5,2,4,1,1,5,0,11,167
,5.3.3,Number of cases of complicated pregnancies treated with IV Oxytocis,TOTAL,1415,1613,1846,1192,1054,1427,723,1383,1475,1094,1343,1388,15953
,5.3.4,Number of cases of complicated pregnancies treated with Blood Transfusion,TOTAL,23,36,115,91,118,99,94,114,39,36,168,166,1099
,6.1,Women getting post partum check-up within 48 hours after delivery,TOTAL,327,1380,1357,1315,1070,416,477,486,304,1093,349,388,8962
,6.2,Women getting a post partum check up between 48 hours and 14 days after delivery,TOTAL,2342,2806,2863,2177,1892,2029,2207,2173,2664,1842,1504,1795,26294
,6.3,PNC maternal complications attended,TOTAL,0,0,2,0,0,0,1,0,0,0,0,0,3
,7.1.1,Number of MTPs conducted at Public Institutions up to 12 weeks of pregnancy,TOTAL,52,76,68,35,29,37,25,32,39,17,49,44,503
,7.1.2,Number of MTPs conducted at Public Institutions for more than 12 weeks of pregnancy,TOTAL,17,21,8,7,6,6,5,5,9,7,6,8,105
,7.1.3,Total number of MTPs conducted at Public Institutions (sum of items 7.1.1 and 7.1.2),TOTAL,69,97,76,42,35,43,30,37,48,24,55,52,608
,7.2,Number of MTPs conducted at Private Facilities,TOTAL,25,28,35,39,32,46,29,24,38,37,29,28,390
,8.1.a,Number of new cases of RTI/STI in males for which treatment was initiated,TOTAL,266,197,353,213,220,269,234,135,167,243,183,311,2791
,8.1.b,Number of new cases of RTI/STI in females for which treatment was initiated,TOTAL,897,907,832,811,762,1092,780,964,883,990,940,1124,10982
,8.1.c,Total number of new cases of RTI/STI in males and females for which treatment was initiated (sum of items 8.1.a and 8.1.b),TOTAL,1163,1104,1185,1024,982,1361,1014,1099,1050,1233,1123,1435,13773
,8.2,Number of suspected RTI/STI cases for whom wet mount test was conducted,TOTAL,0,0,2,7,4,7,3,2,4,3,6,0,38
,9.1.1.a,Number of NSV (No Scalpel Vasectomy) or Conventional Vasectomy conducted at PHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.1.1.b,Number of NSV or Conventional Vasectomy conducted at CHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.1.1.c,Number of NSV or Conventional Vasectomy conducted at SDHs or DHs,TOTAL,0,1,0,9,0,1,1,2,0,1,0,4,19
,9.1.1.d,Number of NSV or Conventional Vasectomy conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.1.1.e,"Total Number of NSV or Conventional Vasectomy conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.1.1.a to 9.1.1.d)",TOTAL,0,1,0,9,0,1,1,2,0,1,0,4,19
,9.1.2,Number of NSV or Conventional Vasectomy conducted at Private facilities,TOTAL,4,0,0,0,0,0,0,0,0,0,0,0,4
,9.2.1.a,Number of Laparoscopic sterilizations conducted at PHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.2.1.b,Number of Laparoscopic sterilizations conducted at CHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.2.1.c,Number of Laparoscopic sterilizations conducted at SDHs or DHs,TOTAL,46,47,78,60,42,17,10,20,8,15,46,43,432
,9.2.1.d,Number of Laparoscopic sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.2.1.e,"Total Number of Laparoscopic sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.2.1.a to 9.2.1.d)",TOTAL,46,47,78,60,42,17,10,20,8,15,46,43,432
,9.2.2,Number of Laparoscopic sterilizations conducted at Private facilities,TOTAL,29,33,31,25,20,28,16,14,15,15,8,9,243
,9.3.1.a,Number of Mini-lap sterilizations conducted at PHCs,TOTAL,7,0,0,0,0,0,0,0,0,0,0,0,7
,9.3.1.b,Number of Mini-lap sterilizations conducted at CHCs,TOTAL,6,0,4,2,1,2,0,1,2,1,0,0,19
,9.3.1.c,Number of Mini-lap sterilizations conducted at SDHs or DHs,TOTAL,106,115,81,33,17,115,49,27,94,74,39,57,807
,9.3.1.d,Number of Mini-lap sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.3.1.e,"Total Number of Mini-lap sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.3.1.a to 9.3.1.d)",TOTAL,119,115,85,35,18,117,49,28,96,75,39,57,833
,9.3.2,Number of Mini-lap sterilizations conducted at Private facilities,TOTAL,19,16,23,8,0,15,22,18,18,18,13,15,185
,9.4.1.a,Number of Post-Partum sterilizations conducted at PHCs,TOTAL,8,7,0,0,0,0,0,0,0,0,0,0,15
,9.4.1.b,Number of Post-Partum sterilizations conducted at CHCs,TOTAL,1,0,1,0,1,0,1,1,1,0,0,0,6
,9.4.1.c,Number of Post-Partum sterilizations conducted at SDHs or DHs,TOTAL,681,674,551,515,328,390,481,392,502,403,333,373,5623
,9.4.1.d,Number of Post-Partum sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.4.1.e,"Total Number of Post-Partum sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.4.1.a to 9.4.1.d)",TOTAL,690,681,552,515,329,390,482,393,503,403,333,373,5644
,9.4.2,Number of Post-Partum sterilizations conducted at Private facilities,TOTAL,154,132,107,114,105,127,140,69,112,94,62,75,1291
,9.5.1.a,Number of IUCD Insertions conducted at SCs,TOTAL,35,35,37,54,37,38,53,32,30,28,27,29,435
,9.5.1.b,Number of IUCD Insertions conducted at PHCs,TOTAL,69,65,61,95,74,56,48,49,51,67,57,71,763
,9.5.1.c,Number of IUCD Insertions conducted at CHCs,TOTAL,9,8,4,12,4,9,6,5,4,2,6,8,77
,9.5.1.d,Number of IUCD Insertions conducted at SDHs or DHs,TOTAL,442,479,416,159,132,154,122,106,118,132,105,110,2475
,9.5.1.e,Number of IUCD Insertions conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.5.1.f,"Total Number of IUCD Insertions conducted at Public facilities i.e. SC, PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.5.1.a to 9.5.1.e)",TOTAL,555,587,518,320,247,257,229,192,203,229,195,218,3750
,9.5.1A,"Out of above total, Post Partum (within 48 hours of delivery) IUCD insertions",TOTAL,245,226,116,121,102,34,88,76,81,108,78,83,1358
,9.5.2,Number of IUCD Insertions conducted at Private facilities,TOTAL,195,231,289,322,200,140,189,250,316,362,425,555,3474
,9.06,Number of IUCD removals,TOTAL,111,118,134,142,152,119,117,130,148,150,169,171,1661
,9.07,Number of Oral Pills cycles distributed,TOTAL,1894,1540,1585,1611,1724,1726,2081,2043,1776,2177,1817,1658,21632
,9.08,Number of Condom pieces distributed,TOTAL,52683,57018,54188,56771,57471,63991,68786,65785,63872,63634,61816,59386,725401
,9.09,Number of Centchroman (weekly) pills given,TOTAL,37,43,19,0,0,0,0,0,0,0,0,0,99
,9.1,Number of Emergency Contraceptive Pills distributed,TOTAL,250,267,290,365,487,520,525,572,500,537,451,495,5259
,9.11.1.a,Number of cases of complications following male sterilization,TOTAL,6,1,0,0,0,0,0,0,0,0,0,0,7
,9.11.1.b,Number of cases of complications following female sterilization,TOTAL,2,0,0,0,0,0,0,0,0,0,0,0,2
,9.11.2.a,Number of failures following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.11.2.b,Number of failures following female sterilization,TOTAL,3,1,0,1,0,0,1,0,2,2,2,2,14
,9.11.3.a,Number of deaths following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.11.3.b,Number of deaths following female sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.12,Number of Institutions having NSV trained doctors,TOTAL,11,8,9,15,18,18,19,17,7,8,5,4,-1
,10.1.01,Number of Infants (0 to 11 months old)received BCG immunisation,TOTAL,3469,4077,3840,3462,3373,3481,3969,3582,3555,2939,2437,2802,40986
,10.1.02,Number of Infants (0 to 11 months old) received DPT1 immunisation,TOTAL,848,289,210,178,192,199,63,44,199,68,71,63,2424
,10.1.03,Number of Infants (0 to 11 months old) received DPT2 immunisation,TOTAL,138,243,219,164,195,245,71,58,195,78,90,51,1747
,10.1.04,Number of Infants (0 to 11 months old) received DPT3 immunisation,TOTAL,183,226,173,158,179,218,68,49,195,68,77,65,1659
,10.1.04A,Number of Infants (0 to 11 months old) received Pentavalent1 immunisation,TOTAL,961,1455,1263,1652,1402,1461,1607,1435,1571,1653,1441,1222,17123
,10.1.04B,Number of Infants (0 to 11 months old) received Pentavalent2 immunisation,TOTAL,769,1111,1758,1369,1304,1388,1297,1305,1171,1523,1488,1350,15833
,10.1.04C,Number of Infants (0 to 11 months old) received Pentavalent3 immunisation,TOTAL,1081,1069,1006,1366,1230,1272,1394,1190,1151,1327,1350,1555,14991
,10.1.05,Number of Infants (0 to 11 months old) received OPV 0 (Birth Dose),TOTAL,3508,4029,4016,3722,3405,3242,3977,3247,3552,2946,2437,2802,40883
,10.1.06,Number of Infants (0 to 11 months old) received OPV1 (First Dose),TOTAL,923,1386,1252,1694,1401,1461,1596,1389,1576,1648,1437,1219,16982
,10.1.07,Number of Infants (0 to 11 months old) received OPV2 (Second Dose),TOTAL,724,1052,1283,1392,1303,1388,1283,1256,1161,1513,1488,1355,15198
,10.1.08,Number of Infants (0 to 11 months old) received OPV3 (Third Dose),TOTAL,1000,1014,1013,1359,1228,1274,1364,1139,1154,1321,1349,1556,14771
,10.1.09A,Number of Infants (upto 48 hrs of age) received Hepatitis-B0 immunisation,TOTAL,2980,3710,3566,3407,3094,3252,3728,3212,3552,2930,2420,2606,38457
,10.1.09,Number of Infants (0 to 11 months old) received Hepatitis-B1 immunisation,TOTAL,242,404,210,178,33,61,43,44,79,68,42,63,1467
,10.1.10,Number of Infants (0 to 11 months old) received Hepatitis-B2 immunisation,TOTAL,136,243,217,164,195,224,71,58,75,78,90,51,1602
,10.1.11,Number of Infants (0 to 11 months old) received Hepatitis-B3 immunisation,TOTAL,183,226,173,158,180,218,68,49,71,68,75,65,1534
,10.1.12,Number of Infants (0 to 11 months old) received Measles immunisation (First Dose),TOTAL,1086,1644,1419,1482,1431,1326,1309,923,879,1238,1301,1391,15429
,10.1.12B,Number of Infants (more than 16 months old) received Measles immunisation (Second Dose),TOTAL,73,102,40,74,107,72,45,61,58,43,128,81,884
,10.1A,No. of Children aged 9 to 12 months who received JE 1st dose,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,1
,10.1.13.a,Total number of male children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,552,847,733,779,728,672,667,513,469,626,676,722,7984
,10.1.13.b,Total number of female children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,496,792,683,695,699,648,638,409,410,598,632,693,7393
,10.1.13.c,Total number of children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month (sum of items 10.1.13.a and 10.1.13.b),TOTAL,1048,1639,1416,1474,1427,1320,1305,922,879,1224,1308,1415,15377
,10.2.1,Number of Infants (more than 16 months old) received DPT Booster dose,TOTAL,1058,1688,1384,1163,920,1012,1145,1221,1110,1427,1317,1433,14878
,10.2.2,Number of Infants (more than 16 months old) received OPV Booster dose,TOTAL,1062,1697,1386,1182,920,1007,1153,1222,1110,1426,1317,1433,14915
,10.2.3,"Number of Infants (more than 16 months old) received Measles, Mumps, Rubella (MMR) Vaccination",TOTAL,1127,1622,1312,1145,890,876,1208,1270,1137,1383,1304,1420,14694
,10.3.1.a,Total number of male children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,115,150,156,138,79,88,106,138,132,95,135,171,1503
,10.3.1.b,Total number of female children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,103,151,128,131,115,95,129,119,93,90,112,147,1413
,10.3.1.c,Total number of children (12 to 23 months old) fully immunised (BCG+DPT123+OPV123/Pentavalent123+Measles) during the month (sum of items 10.3.1.a and 10.3.1.b),TOTAL,218,301,284,269,194,183,235,257,225,185,247,318,2916
,10.3.2,Number of children (more than 5 years old) given DT5,TOTAL,35,29,35,232,3209,2080,1144,2097,566,852,960,661,11900
,10.3.3,Number of children (more than 10 years old) given TT10,TOTAL,2,3,16,269,4498,2237,1222,2380,628,824,779,592,13450
,10.3.4,Number of children (more than 16 years old) given TT16,TOTAL,0,0,289,1150,4789,2334,1704,2610,387,686,815,225,14989
,10.3.5.a,Number of cases of Abscess reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,9,11,11,2,7,6,3,15,3,3,5,4,79
,10.3.5.b,Number of cases of Death reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,10.3.5.c,Number of cases of other complications reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,306,369,375,389,476,345,350,283,324,364,398,402,4381
,10.4.1,Number of Immunisation sessions planned to be held during the month,TOTAL,638,683,670,714,631,632,640,609,665,629,639,637,7787
,10.4.2,Number of Immunisation sessions held during the month,TOTAL,600,638,693,701,622,616,602,594,631,576,611,605,7489
,10.4.3,Number of Immunisation sessions held during the month where ASHAs were present,TOTAL,0,0,1,0,0,0,0,0,0,0,0,0,1
,10.5.1,Number of children (more than 16 months old) received Japanese Encephalitis (JE) vaccination,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,11.1.1,Number of children (9 months to 5 years old) administered 1st dose of Vitamin A (Dose-1),TOTAL,849,1459,1205,1524,1313,1097,1094,898,833,1196,1218,1342,14028
,11.1.2,Number of children (9 months to 5 years old) were administered 5th dose of Vitamin A (Dose-5),TOTAL,417,561,706,1521,1223,834,874,830,925,869,1157,970,10887
,11.1.3,Number of children (9 months to 5 years old) administered 9th dose of Vitamin A (Dose-9),TOTAL,303,423,592,668,748,615,654,526,652,617,718,770,7286
,12.1,Number of cases of Diptheria reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.2,Number of cases of Pertusis reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.3,Number of cases of Tetanus neonatarum reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.4,Number of cases of Tetanus other than neonatarum reported in children below 5 years of age,TOTAL,3,0,0,0,0,0,0,0,0,0,0,0,3
,12.5,Number of cases of Polio reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.6,Number of cases of Measles reported in children below 5 years of age,TOTAL,38,7,19,15,4,3,7,2,10,11,7,7,130
,12.7,Number of cases of Diarrhoea and Dehydration reported in children below 5 years of age,TOTAL,1115,1596,1329,1018,1066,1007,823,871,426,969,802,637,11659
,12.8,Number of cases of Malaria reported in children below 5 years of age,TOTAL,69,4,12,19,1,0,4,1,0,1,0,0,111
,12.9,Number of children below 5 years of age admitted with Respiratory Infections,TOTAL,1010,6126,349,615,1685,1131,746,1339,359,270,232,373,14235
,13.1,Number of Patients operated for cataract,TOTAL,477,625,533,618,614,557,389,602,759,395,533,596,6698
