state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,9.1.1.c,Number of NSV or Conventional Vasectomy conducted at SDHs or DHs,TOTAL,143,278,308,608,634,432,383,355,237,203,522,303,4406
,9.1.1.d,Number of NSV or Conventional Vasectomy conducted at other State owned public institutions,TOTAL,32,157,109,41,86,228,171,107,71,44,38,12,1096
,9.1.1.e,"Total Number of NSV or Conventional Vasectomy conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.1.1.a to 9.1.1.d)",TOTAL,283,1168,507,869,1193,951,772,1176,1241,748,1485,692,11085
,9.1.2,Number of NSV or Conventional Vasectomy conducted at Private facilities,TOTAL,52,34,15,13,46,56,33,29,287,45,43,63,716
,9.2.1.a,Number of Laparoscopic sterilizations conducted at PHCs,TOTAL,1328,1354,793,978,804,1964,3016,5424,14753,12639,18166,10141,71360
,9.2.1.b,Number of Laparoscopic sterilizations conducted at CHCs,TOTAL,2109,1610,1724,1392,1196,3182,3932,7566,16355,17543,20328,11325,88262
,9.2.1.c,Number of Laparoscopic sterilizations conducted at SDHs or DHs,TOTAL,3637,3353,3329,2011,2095,2933,3100,4397,8148,8273,11132,8462,60870
,9.2.1.d,Number of Laparoscopic sterilizations conducted at other State owned public institutions,TOTAL,1513,359,452,197,173,305,336,432,1741,1644,1145,421,8718
,9.2.1.e,"Total Number of Laparoscopic sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.2.1.a to 9.2.1.d)",TOTAL,8587,6676,6298,4578,4268,8384,10384,17819,40997,40099,50771,30349,229210
,9.2.2,Number of Laparoscopic sterilizations conducted at Private facilities,TOTAL,330,28,20,215,33,47,341,35,281,304,216,245,2095
,9.3.1.a,Number of Mini-lap sterilizations conducted at PHCs,TOTAL,358,290,628,410,356,855,840,1661,5392,3429,2263,1284,17766
,9.3.1.b,Number of Mini-lap sterilizations conducted at CHCs,TOTAL,206,86,180,147,188,289,663,3398,8125,4258,3768,1990,23298
,9.3.1.c,Number of Mini-lap sterilizations conducted at SDHs or DHs,TOTAL,286,283,308,301,261,268,363,1181,2840,1955,1292,1120,10458
,9.3.1.d,Number of Mini-lap sterilizations conducted at other State owned public institutions,TOTAL,14,63,27,67,72,144,112,90,95,138,151,156,1129
,9.3.1.e,"Total Number of Mini-lap sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.3.1.a to 9.3.1.d)",TOTAL,864,722,1143,925,877,1556,1978,6330,16452,9780,7474,4550,52651
,9.3.2,Number of Mini-lap sterilizations conducted at Private facilities,TOTAL,160,113,130,179,110,234,123,262,327,451,1341,393,3823
,9.4.1.a,Number of Post-Partum sterilizations conducted at PHCs,TOTAL,127,131,126,94,56,172,453,1426,1417,1310,1926,3424,10662
,9.4.1.b,Number of Post-Partum sterilizations conducted at CHCs,TOTAL,120,104,130,108,223,338,566,1979,3793,1572,1151,1277,11361
,9.4.1.c,Number of Post-Partum sterilizations conducted at SDHs or DHs,TOTAL,596,690,491,445,606,427,497,1090,1393,1205,1212,728,9380
,9.4.1.d,Number of Post-Partum sterilizations conducted at other State owned public institutions,TOTAL,11,58,11,23,34,22,120,18,22,351,29,13,712
,9.4.1.e,"Total Number of Post-Partum sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.4.1.a to 9.4.1.d)",TOTAL,854,983,758,670,919,959,1636,4513,6625,4438,4318,5442,32115
,9.4.2,Number of Post-Partum sterilizations conducted at Private facilities,TOTAL,83,130,86,194,52,84,177,238,272,228,102,462,2108
,9.5.1.a,Number of IUCD Insertions conducted at SCs,TOTAL,33538,45756,54648,70439,66340,66722,61151,55213,56667,60591,61290,84760,717115
,9.5.1.b,Number of IUCD Insertions conducted at PHCs,TOTAL,10820,21896,22880,24748,23633,24106,19411,16788,16699,17951,17436,27643,244011
,9.5.1.c,Number of IUCD Insertions conducted at CHCs,TOTAL,10372,16503,18552,19726,21094,22161,18531,18624,14259,15243,16667,31346,223078
,9.5.1.d,Number of IUCD Insertions conducted at SDHs or DHs,TOTAL,5129,8572,7653,6979,8555,7343,6392,6148,7467,5957,7435,7911,85541
,9.5.1.e,Number of IUCD Insertions conducted at other State owned public institutions,TOTAL,7304,4044,2266,5287,2939,2875,2891,5199,9239,4958,3071,13842,63915
,9.5.1.f,"Total Number of IUCD Insertions conducted at Public facilities i.e. SC, PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.5.1.a to 9.5.1.e)",TOTAL,67163,96771,105999,127179,122561,123207,108376,101972,104331,104700,105899,165502,1333660
,9.5.1A,"Out of above total, Post Partum (within 48 hours of delivery) IUCD insertions",TOTAL,,,,,,,,,,,,,
,9.5.2,Number of IUCD Insertions conducted at Private facilities,TOTAL,1595,2204,54,4776,145,157,2826,201,452,4983,4119,2442,23954
,9.06,Number of IUCD removals,TOTAL,1328,2580,2785,9188,1949,2240,4002,2352,3470,2276,5872,2623,40665
,9.07,Number of Oral Pills cycles distributed,TOTAL,124088,233548,454253,435597,304868,244108,173680,168753,137359,176155,170440,293269,2916118
,9.08,Number of Condom pieces distributed,TOTAL,1926381,3677233,4275960,5615441,4997376,4148890,3050759,2865290,3005505,3478770,4524885,7962662,49529152
,9.09,Number of Centchroman (weekly) pills given,TOTAL,1241,135223,2803,168709,10,327,53242,50,1054,36910,49721,7383,456673
,9.1,Number of Emergency Contraceptive Pills distributed,TOTAL,7856,11658,13435,14770,18597,25398,10965,13039,15897,34331,23485,41303,230734
,9.11.1.a,Number of cases of complications following male sterilization,TOTAL,,,,224,,,,,,,255,2,481
,9.11.1.b,Number of cases of complications following female sterilization,TOTAL,1,1,9,4,7,4,8,3,163,20,25,19,264
,9.11.2.a,Number of failures following male sterilization,TOTAL,1,,,,,6,,,,,1,2,10
,9.11.2.b,Number of failures following female sterilization,TOTAL,51,71,63,81,80,107,91,86,93,49,49,111,932
,9.11.3.a,Number of deaths following male sterilization,TOTAL,,,,,,,,,,,,,
,9.11.3.b,Number of deaths following female sterilization,TOTAL,,1,,,,4,,,3,1,1,3,13
,9.12,Number of Institutions having NSV trained doctors,TOTAL,101,107,107,100,93,90,84,95,99,107,102,94,-1
,10.1.01,Number of Infants (0 to 11 months old)received BCG immunisation,TOTAL,245026,330776,356856,353438,408729,377386,422333,357063,392042,578753,395187,442131,4659720
,10.1.02,Number of Infants (0 to 11 months old) received DPT1 immunisation,TOTAL,238752,355877,355486,338938,382704,407716,384084,374747,426085,569309,401808,458330,4693836
,10.1.03,Number of Infants (0 to 11 months old) received DPT2 immunisation,TOTAL,238256,323442,337980,327683,360752,367451,345910,330066,382062,547862,429738,470474,4461676
,10.1.04,Number of Infants (0 to 11 months old) received DPT3 immunisation,TOTAL,246304,332798,336047,323438,365866,366713,339191,326256,363384,547314,429839,518947,4496097
,10.1.04A,Number of Infants (0 to 11 months old) received Pentavalent1 immunisation,TOTAL,,,,,,,,,,,,,
,10.1.04B,Number of Infants (0 to 11 months old) received Pentavalent2 immunisation,TOTAL,,,,,,,,,,,,,
,10.1.04C,Number of Infants (0 to 11 months old) received Pentavalent3 immunisation,TOTAL,,,,,,,,,,,,,
,10.1.05,Number of Infants (0 to 11 months old) received OPV 0 (Birth Dose),TOTAL,120282,161044,170556,191688,224634,203300,186722,197113,242167,209834,165939,192407,2265686
,10.1.06,Number of Infants (0 to 11 months old) received OPV1 (First Dose),TOTAL,237190,340281,354387,338739,370082,368723,364357,382827,429300,573416,366469,446393,4572164
,10.1.07,Number of Infants (0 to 11 months old) received OPV2 (Second Dose),TOTAL,233029,324460,338065,329704,351442,333285,327414,338259,379394,556270,399154,473047,4383523
,10.1.08,Number of Infants (0 to 11 months old) received OPV3 (Third Dose),TOTAL,242353,334324,335996,321918,356472,341472,327358,329610,361288,555586,390536,535042,4431955
,10.1.09A,Number of Infants (upto 48 hrs of age) received Hepatitis-B0 immunisation,TOTAL,,,,,,,8308,2771,43952,27901,22608,23163,128703
,10.1.09,Number of Infants (0 to 11 months old) received Hepatitis-B1 immunisation,TOTAL,7014,16817,10403,9779,10946,13669,11834,14116,134090,365876,309873,353918,1258335
,10.1.10,Number of Infants (0 to 11 months old) received Hepatitis-B2 immunisation,TOTAL,4631,6592,6675,6738,6558,7761,8904,11673,23734,121845,215396,263698,684205
,10.1.11,Number of Infants (0 to 11 months old) received Hepatitis-B3 immunisation,TOTAL,4688,6582,6440,6319,6634,9629,9526,11117,32729,61237,102597,222136,479634
,10.1.12,Number of Infants (0 to 11 months old) received Measles immunisation (First Dose),TOTAL,214262,287408,339838,332916,383997,395946,345279,339305,353546,570953,373679,445460,4382589
,10.1.12B,Number of Infants (more than 16 months old) received Measles immunisation (Second Dose),TOTAL,,,,,,15467,15225,8471,21688,11031,8485,472,80839
,10.1A,No. of Children aged 9 to 12 months who received JE 1st dose,TOTAL,,,,,,,,,,,,,
,10.1.13.a,Total number of male children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,110407,149602,175340,178345,202535,202889,185282,176348,196837,291908,195901,218995,2284389
,10.1.13.b,Total number of female children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,98974,135398,159227,160791,182633,181791,169388,168266,178582,263851,175390,203765,2078056
,10.1.13.c,Total number of children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month (sum of items 10.1.13.a and 10.1.13.b),TOTAL,209381,285000,334567,339136,385168,384680,354670,344614,375419,555759,371291,422760,4362445
,10.2.1,Number of Infants (more than 16 months old) received DPT Booster dose,TOTAL,123378,190289,211983,201143,225495,235296,198231,187728,186894,249340,188479,241959,2440215
,10.2.2,Number of Infants (more than 16 months old) received OPV Booster dose,TOTAL,121952,184586,209150,194689,216965,202784,171575,185407,190271,255323,174173,249062,2355937
,10.2.3,"Number of Infants (more than 16 months old) received Measles, Mumps, Rubella (MMR) Vaccination",TOTAL,20286,17126,26394,19863,14584,15665,13124,59276,30231,27108,19843,20282,283782
,10.3.1.a,Total number of male children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,39375,62504,67284,54527,65101,64151,56448,54553,57534,75308,61054,83789,741628
,10.3.1.b,Total number of female children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,35146,56719,62281,50836,59179,56299,50854,48885,49475,64556,73823,75366,683419
,10.3.1.c,Total number of children (12 to 23 months old) fully immunised (BCG+DPT123+OPV123/Pentavalent123+Measles) during the month (sum of items 10.3.1.a and 10.3.1.b),TOTAL,74521,119223,129565,105363,124280,120450,107302,103438,107009,139864,134877,159155,1425047
,10.3.2,Number of children (more than 5 years old) given DT5,TOTAL,37457,54154,68205,68021,81021,76144,58967,57482,49005,67735,52356,69972,740519
,10.3.3,Number of children (more than 10 years old) given TT10,TOTAL,99460,144054,176781,163498,191421,196241,174457,185854,183740,205107,176821,209452,2106886
,10.3.4,Number of children (more than 16 years old) given TT16,TOTAL,94768,155795,166960,148039,184392,189192,168481,174342,172865,196513,164822,191127,2007296
,10.3.5.a,Number of cases of Abscess reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,22,16,49,18,4,12,23,12,323,4,1,6,490
,10.3.5.b,Number of cases of Death reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,,,,2,,,,1,3,1,,,7
,10.3.5.c,Number of cases of other complications reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,7,10,18,24,3,55,6,66,2301,33,49,58,2630
,10.4.1,Number of Immunisation sessions planned to be held during the month,TOTAL,126799,156274,158913,159047,167864,166930,151827,161569,160767,174347,165585,176644,1926566
,10.4.2,Number of Immunisation sessions held during the month,TOTAL,99254,139318,148282,140301,156787,158219,135846,148804,152214,170731,150365,170804,1770925
,10.4.3,Number of Immunisation sessions held during the month where ASHAs were present,TOTAL,71378,100783,99877,98713,108774,104449,86147,103980,107320,115944,104292,111638,1213295
,10.5.1,Number of children (more than 16 months old) received Japanese Encephalitis (JE) vaccination,TOTAL,,,,,,72062,114528,108886,103829,77094,57156,101057,634612
,11.1.1,Number of children (9 months to 5 years old) administered 1st dose of Vitamin A (Dose-1),TOTAL,184526,272473,312243,314439,371622,360097,323328,452067,347343,533549,326655,321876,4120218
,11.1.2,Number of children (9 months to 5 years old) were administered 5th dose of Vitamin A (Dose-5),TOTAL,29239,40629,71500,96530,103348,106873,49835,42181,94979,479807,158567,38141,1311629
,11.1.3,Number of children (9 months to 5 years old) administered 9th dose of Vitamin A (Dose-9),TOTAL,13129,13391,24098,35109,49479,74631,20971,16625,46028,260568,88733,20238,663000
,12.1,Number of cases of Diptheria reported in children below 5 years of age,TOTAL,,,7080,472,,,,,,,,,7552
,12.2,Number of cases of Pertusis reported in children below 5 years of age,TOTAL,,6,,,,,,,,6,,,12
,12.3,Number of cases of Tetanus neonatarum reported in children below 5 years of age,TOTAL,2,,,,,,,,2,,1,1,6
,12.4,Number of cases of Tetanus other than neonatarum reported in children below 5 years of age,TOTAL,1,,,1,4,,5,2,2,3,,2,20
,12.5,Number of cases of Polio reported in children below 5 years of age,TOTAL,,,,,,,,,,,,,
,12.6,Number of cases of Measles reported in children below 5 years of age,TOTAL,43,59,35,9,21,43,6,6,19,55,19,38,353
,12.7,Number of cases of Diarrhoea and Dehydration reported in children below 5 years of age,TOTAL,3449,5537,6871,3632,4231,2697,2880,2731,3827,3686,2936,4374,46851
,12.8,Number of cases of Malaria reported in children below 5 years of age,TOTAL,187,186,285,385,696,626,417,168,222,180,36,76,3464
,12.9,Number of children below 5 years of age admitted with Respiratory Infections,TOTAL,844,1724,664,750,802,648,844,1259,1946,794,710,438,11423
,13.1,Number of Patients operated for cataract,TOTAL,26034,27747,22772,23848,19606,36369,57444,76326,70794,72403,71193,106364,610900
,13.2,Number of Intraocular Lens(IOL) implantations,TOTAL,23540,19307,11696,17746,15026,23390,42884,167114,54937,66409,64001,90870,596920
,13.3,Number of School children detected with Refractive errors,TOTAL,5358,5182,2191,5864,12720,13610,19238,16073,19075,17490,10829,23599,151229
,13.4,Number of children provided free glasses,TOTAL,696,189,52,206,698,1296,2904,2985,1773,2600,3952,7430,24781
,13.5,Number of eyes collected through eye donation,TOTAL,21,7,9,69,9,108,110,14,20,31,18,25,441
,13.6,Number of eyes utilised for corneal transplant,TOTAL,21,7,9,66,9,107,109,11,20,17,18,25,419
,14.01,Number of CHC or SDH or DH functioning as First Referral units (FRUs),TOTAL,160,162,169,179,172,167,170,182,162,164,165,170,-1
,14.02,Number of PHCs functioning 24X7 with atleast 3 Staff Nurses,TOTAL,461,459,443,478,458,461,423,400,406,427,421,620,-1
,14.03,Number of Anganwadi centres reported to have conducted VHNDs,TOTAL,53175,58559,67060,74102,78633,79396,71513,64220,61997,78369,80344,80157,-1
,14.04,Number of facilities having a Rogi Kalyan Samiti (RKS),TOTAL,964,1019,1009,988,983,957,895,842,763,815,873,847,-1
,14.05,Number of RKS meetings held during the month,TOTAL,492,3031,561,542,549,529,472,485,736,463,482,458,8800
,14.06,Number of facilities having Ambulance services (Assured Referral Services),TOTAL,367,386,371,390,380,400,379,360,361,324,404,315,-1
,14.07,Total Number of times the Ambulance was used for transporting patients during the month,TOTAL,1294,1355,1754,1404,212501,1745,1684,1304,1335,1048,890,458,226772
,14.08,Number of Institutions having Operational Sick New Born and Child Care Units (SNCU),TOTAL,187,202,220,224,237,177,209,226,219,189,190,187,-1
,14.09,Number of functional Laproscopes in CHC/SDH/DH,TOTAL,594,657,666,672,669,665,639,621,4832,579,608,591,-1
,14.10.1.a,Number of male patients admitted (Inpatients) during the month,1. Children,23705,26093,30193,26962,33461,35455,33433,55461,29933,33243,30266,29004,387209
,,,2. Adults,65371,75344,77101,73261,113518,103801,79310,74771,62699,72558,63179,128130,989043
,14.10.1.b,Number of female patients (Inpatients) admitted during the month,1. Children,22576,26708,33020,28424,37160,35853,31026,30677,26048,31844,28355,32819,364510
,,,2. Adults,91064,106234,124187,127128,159295,156397,134354,133832,123825,129811,126291,192632,1605050
,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),1. Children,46281,52801,63213,55386,70621,71308,64459,86138,55981,65087,58621,61823,751719
,,,2. Adults,156435,181578,201288,200389,272813,260198,213664,208603,186524,202369,189470,320762,2594093
,14.10.2.a,Number of death cases of Inpatient males,TOTAL,2948,2784,2777,2850,3055,3017,3131,2815,2567,3185,1133,1897,32159
,14.10.2.b,Number of death cases of Inpatient females,TOTAL,2246,3025,3509,1996,2211,2172,2160,1949,1741,2243,790,1664,25706
,14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,5194,5809,6286,4846,5266,5189,5291,4764,4308,5428,1923,3561,57865
,14.11,In-Patient Head Count at midnight,TOTAL,72777,113804,67930,124926,125223,89018,109786,91676,83302,113863,106308,127101,1225714
,14.12.1,OPD attendance (All),TOTAL,3170804,3724510,3824608,4300803,5130662,5411404,4592739,3783530,3625645,3825190,3629646,4785994,49805535
,14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,15625,11786,10785,10832,9882,13944,15780,90563,45408,36136,225269,26844,512854
,14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,,,,,,,,,,,,,
,14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,16866,20160,20659,21544,23305,50917,20378,20172,22215,20790,23791,22314,283111
,14.14.a,Number of patients given AYUSH treatment,TOTAL,23436,38988,50546,39976,42617,43495,48552,53880,51002,57257,62897,62345,574991
,14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,12171,12315,12161,15131,15926,14560,14494,12867,12247,16978,14085,14111,167046
,14.14.c,Number of Adolescents counselled,TOTAL,19682,24913,28229,27302,22334,32456,33240,28863,29315,25739,28834,44327,345234
,15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,69089,74427,78240,83815,93153,87965,102545,76673,81448,85235,94125,95918,1022633
,15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,5816,5871,7320,5929,9093,7610,8142,6590,5824,8022,8461,8589,87267
,15.1.2.a,Number of HIV tests conducted on males,1. Number tested,6885,9674,8445,9831,20378,12350,18667,13817,12273,16989,17629,13722,160660
,,,2. Number Positive,163,213,187,215,224,174,245,208,429,458,432,406,3354
,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,6525,9260,8491,8796,12740,9939,9196,11346,11172,12157,14447,11247,125316
,,,2. Number Positive,95,101,120,138,125,115,114,123,447,440,542,489,2849
,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,12140,20028,19178,20793,22554,21295,17384,18432,18526,18715,15903,20544,225492
,,,2. Number Positive,459,32,34,29,239,23,26,21,588,630,223,262,2566
,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,25550,38962,36114,39420,55672,43584,45247,43595,41971,47861,47979,45513,511468
,,,2. Number Positive,717,346,341,382,588,312,385,352,1464,1528,1197,1157,8769
,15.2,Number of Widal tests conducted,Number tested,8129,8966,10766,13595,13426,15199,17228,12613,6674,9020,14460,9172,139248
,15.3.a,Number of VDRL tests conducted on males,Number tested,2668,1700,3125,3169,3954,3277,4536,4717,2563,3723,9658,3802,46892
,15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,2498,2391,3253,3384,3834,3942,6238,4222,3549,4456,4678,5855,48300
,15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,6553,5777,7619,8979,9536,10485,10294,7156,9325,13130,12031,19917,120802
,15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,11719,9868,13997,15532,17324,17704,21068,16095,15437,21309,26367,29574,215994
,15.4.1,Number of blood smears examined for Malaria,TOTAL,184591,200640,243540,269960,396186,523952,494165,276775,279760,131364,133912,153264,3288109
,15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,1772,1675,3583,7059,9249,11993,11717,4523,5905,707,1089,3290,62562
,15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,26,15,47,163,312,875,727,214,205,20,23,19,2646
,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,2483832,3185471,3103148,2892366,2780779,2831666,2360347,2090397,1356390,2294923,1828513,2185721,29393553
,,,2. Stocks Received,2326232,1352821,1221500,1544000,1941600,1326705,1138500,968520,1746500,2513500,2036042,1801800,19917720
,,,3. Unusable Stock,101560,94505,117621,95765,135113,119212,170045,145987,152794,207248,222860,224249,1786959
,,,4. Stock Distributed,1344802,1365709,1501440,1657885,1717419,1616656,1521598,1326969,1652576,2136292,1776968,1751176,19369490
,,,5. Total Stock,3363702,3078078,2705587,2682716,2869847,2422503,1807204,1585961,1297520,2464883,1864727,2012096,28154824
,16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,2951164,2711072,2532629,2235203,1806762,1387534,846757,1190685,1199450,1285119,1649490,1054828,20850693
,,,2. Stocks Received,2714766,2120615,1687200,2643300,1498960,1210500,2742400,2155040,2744100,2217080,5313159,4157460,31204580
,,,3. Unusable Stock,98480,150747,208304,138000,184422,124110,59751,190576,178178,111982,173677,179853,1798080
,,,4. Stock Distributed,2919682,2274722,2006704,3039559,1860225,1711915,2525886,1836660,2191925,2553628,5312472,2917809,31151187
,,,5. Total Stock,2647768,2406218,2004821,1700944,1261075,762009,1003520,1318489,1573447,836589,1476500,2114626,19106006
,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,3822412,4287428,4132999,3938345,4235412,3894567,3240530,3291384,3029661,2737596,2709059,2301014,41620407
,,,2. Stocks Received,1750500,1208500,1185500,1916000,1608000,1322300,1497500,1558980,1449230,1805400,1323634,1232100,17857644
,,,3. Unusable Stock,124056,132008,177342,152784,206633,225332,226193,338541,227373,246504,235735,191624,2484125
,,,4. Stock Distributed,1219519,1300479,1628991,1751020,1692973,1824665,1520447,1507906,1737786,1720756,1481393,1602318,18988253
,,,5. Total Stock,4229337,4063441,3512166,3950541,3943806,3166870,2991390,3003917,2513732,2575736,2315565,1739172,38005673
,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,730,110,100,90,80,,,,27000,170,700,,28980
,,,2. Stocks Received,,,,,35100,28,,,27000,29500,420,,92048
,,,3. Unusable Stock,,9,8,5,1,,,,,,700,,723
,,,4. Stock Distributed,,1,2,5,28979,28,,,13900,28420,420,,71755
,,,5. Total Stock,730,100,90,80,6200,0,0,0,40100,1250,0,0,48550
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,1417652,1068053,1287264,1459185,1258121,1100543,701729,599864,521860,580441,523519,485284,11003515
,,,2. Stocks Received,437510,1167000,976000,666000,708270,322650,619500,676240,889700,1147950,626430,885040,9122290
,,,3. Unusable Stock,76332,101934,135072,117499,153155,163474,85518,103298,77601,87665,80471,88616,1270635
,,,4. Stock Distributed,641907,722509,880623,869161,807097,674949,658499,665213,811929,1133517,644007,780130,9289541
,,,5. Total Stock,1136923,1410610,1247569,1138525,1006139,584770,577212,507593,522030,507209,425471,501578,9565629
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,520763,444959,363016,381108,523842,660193,539421,542451,579074,482024,736191,979628,6752670
,,,2. Stocks Received,300750,291750,562500,646650,757550,439495,684350,548450,542285,1001075,624295,468350,6867500
,,,3. Unusable Stock,43368,33378,43292,45919,54205,45546,48259,44852,54065,61872,87323,68039,630118
,,,4. Stock Distributed,331948,345151,500584,500342,585958,560396,550832,515039,626771,743682,517957,598617,6377277
,,,5. Total Stock,446197,358180,381640,481497,641229,493746,624680,531010,440523,677545,755206,781322,6612775
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,360704,326769,702720,579665,526415,267715,457825,331815,405880,241625,155115,410705,4766953
,,,2. Stocks Received,60000,1004230,405120,270000,33000,484355,144215,447700,101000,176300,507340,107500,3740760
,,,3. Unusable Stock,3111,3369,12377,15011,22117,42729,26688,36502,14080,11556,25400,35775,248715
,,,4. Stock Distributed,94433,274891,574660,326253,275406,250980,266908,251468,276030,239104,207888,259482,3297503
,,,5. Total Stock,323160,1052739,520803,508401,261892,458361,308444,491545,216770,167265,429167,222948,4961495
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,133690,89500,57060,41220,14370,2100,30960,135170,731390,1140233,1511736,1404809,5292238
,,,2. Stocks Received,,,,,,60000,50000,537700,1169768,1049990,1290117,1058820,5216395
,,,3. Unusable Stock,,,,,,,,27600,122893,115682,105695,140362,512232
,,,4. Stock Distributed,44190,32440,15840,26850,12270,31140,29590,128032,654888,790672,904405,983593,3653910
,,,5. Total Stock,89500,57060,41220,14370,2100,30960,51370,517238,1123377,1283869,1791753,1339674,6342491
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,474102,512373,572067,556352,581656,586281,535614,763517,1056216,1501340,639237,620262,8399017
,,,2. Stocks Received,95420,199191,103738,142807,108140,98147,117546,110647,119093,116780,211320,110634,1533463
,,,3. Unusable Stock,68922,70688,66849,61364,61497,67619,69815,69239,71742,79118,117423,50420,854696
,,,4. Stock Distributed,57423,124598,115505,154450,136495,138766,126131,150676,136806,246407,181825,159737,1728819
,,,5. Total Stock,443177,516278,493451,483345,491804,478043,457214,654249,966761,1292595,551309,520739,7348965
,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,5133403,6552643,9029717,35312584,10595368,8166235,6178091,11010471,13009520,13454190,18861377,15137825,152441424
,,,2. Stocks Received,3584018,6804551,6955500,5831586,4431260,1135760,8632740,6177810,7131520,3821068,5285019,5732448,65523280
3. Unusable Stock,,,489021,621981,290783,387618,342747,337957,378041,737715,1500519,1388195,3337499,1596859,11408935,
4. Stock Distributed,,,2290489,4445835,5515050,6306377,6098156,4352175,4139265,4509708,4776788,4887714,5976901,8404491,61702949,
5. Total Stock,,,5937911,8289378,10179384,34450175,8585725,4611863,10293525,11940858,13863733,10999349,14831996,10868923,144852820,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,381745,604119,846328,708756,551507,352854,294099,388061,426702,352282,429750,267604,5603807,
,,2. Stocks Received,344930,560067,350850,87703,127970,144470,366750,263069,218409,117646,73520,29386,2684770,
,,3. Unusable Stock,50609,33842,122538,29398,20604,15579,12747,22469,35464,40105,27029,22705,433089,
,,4. Stock Distributed,106265,347944,359725,313054,318516,212152,252448,219174,208196,184386,219052,140892,2881804,
,,5. Total Stock,569801,782400,714915,454007,340357,269593,395654,409487,401451,245437,257189,133393,4973684,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,173301,436264,167434,155173,139407,145538,135633,193703,225076,192371,186735,167631,2318266,
,,2. Stocks Received,2000,12172,19100,6000,3000,2730,84100,43389,30000,10442,5793,1999,220725,
,,3. Unusable Stock,4039,13102,4130,1437,4445,4335,5135,8875,8303,21424,11920,9460,96605,
,,4. Stock Distributed,7538,31852,24944,25756,18460,19068,28609,46396,55142,37574,30706,45150,371195,
