state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,4663,744,300,680,10,,,,,,,,6397
,,,5. Total Stock,1775,1031,690,10,0,10,10,10,0,0,0,0,3536
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,3856,3111,5126,5976,3017,3956,3280,1850,1228,506,930,1211,34047
,,,2. Stocks Received,6100,7100,7150,7100,3100,7600,8150,6600,6100,6150,4600,5600,75350
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,6845,6525,6300,8760,3116,8276,9580,7212,6822,5701,4319,2415,75871
,,,5. Total Stock,3111,3686,5976,4316,3001,3280,1850,1238,506,955,1211,4396,33526
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,4499,3224,4700,5969,4464,6769,7034,4639,2464,2262,2041,1004,49069
,,,2. Stocks Received,4650,6350,6500,6400,6750,6500,6150,6100,5150,5150,1600,3650,64950
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,5925,5515,5580,6540,6585,6235,8545,7950,5352,5360,2637,2403,68627
,,,5. Total Stock,3224,4059,5620,5829,4629,7034,4639,2789,2262,2052,1004,2251,45392
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,,,,,2665,,,,,,,,2665
,,,2. Stocks Received,,,,,3500,,,,,,,,3500
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,3190,,,,,,,,3190
,,,5. Total Stock,0,0,0,0,2975,0,0,0,0,0,0,0,2975
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,100,100,775,850,750,550,450,425,27,7,7,,4041
,,,2. Stocks Received,,600,600,625,,,,50,,,,,1875
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,300,525,725,200,100,25,23,20,,7,,1925
,,,5. Total Stock,100,400,850,750,550,450,425,452,7,7,0,0,3991
,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,58000,7500,81000,124000,82500,434500,382500,313000,233000,235000,282000,246000,2479000
,,,2. Stocks Received,,180000,102000,,473000,,,,36000,60000,,60000,911000
3. Unusable Stock,,,,,,,,,,,,,,,,
4. Stock Distributed,,,50500,106500,59000,41500,121000,52000,69500,57500,34000,12500,36000,72500,712500,
5. Total Stock,,,7500,81000,124000,82500,434500,382500,313000,255500,235000,282500,246000,233500,2677500,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,,,,1000,,200,11400,16900,18400,7400,4200,3200,62700,
,,2. Stocks Received,,600,1000,,1000,15000,12000,30000,,,,,59600,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,225,,1000,800,3800,6500,21500,8400,4400,1000,1600,49225,
,,5. Total Stock,0,375,1000,0,200,11400,16900,25400,10000,3000,3200,1600,73075,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,300,1200,22200,30800,21736,15163,12663,10460,1420,1420,1420,1000,119782,
,,2. Stocks Received,10100,30000,10000,8000,4420,,,,,,,,62520,
,,3. Unusable Stock,,,,,5693,,,,,,,,5693,
,,4. Stock Distributed,9100,9000,1400,17064,5300,2500,2203,1040,,,420,,48027,
,,5. Total Stock,1300,22200,30800,21736,15163,12663,10460,9420,1420,1420,1000,1000,128582,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,2500,2000,2300,2300,2300,2400,2200,2100,1600,1000,1000,,21700,
,,2. Stocks Received,,1000,,,1200,,,,,,,,2200,
,,3. Unusable Stock,,,,,,,100,,,,,,100,
,,4. Stock Distributed,500,700,,,1100,200,,,600,,1000,,4100,
,,5. Total Stock,2000,2300,2300,2300,2400,2200,2100,2100,1000,1000,0,0,19700,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,,,,6250,1900,250,250,250,250,1670,600,3950,15370,
,,2. Stocks Received,,,6250,,,,,,1670,,3200,,11120,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,4350,1900,,,250,,,450,3050,10000,
,,5. Total Stock,0,0,6250,1900,0,250,250,0,1920,1670,3350,900,16490,
16.3.02,Stock Position of Gloves,1. Balance From Previous Month,1000,49600,24600,59600,60000,64700,60400,59400,55200,55200,58900,58900,607500,
,,2. Stocks Received,48600,,35000,500,7600,,,,,,,,91700,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,25000,,100,4200,4300,1000,2525,,,11000,11000,59125,
,,5. Total Stock,49600,24600,59600,60000,63400,60400,59400,56875,55200,55200,47900,47900,640075,
16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,750,750,750,,,,,,,,,,2250,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,750,,,,,,,,,,750,
,,5. Total Stock,750,750,0,0,0,0,0,0,0,0,0,0,1500,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,,160000,399800,1700500,847500,901800,541800,530000,80000,60000,60000,1684000,6965400,
,,2. Stocks Received,666000,710300,5076000,240000,3220000,440000,,,,,3532400,2500000,16384700,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,506000,470500,3775300,1093000,3165700,800000,11800,270000,20000,,2160000,2600000,14872300,
,,5. Total Stock,160000,399800,1700500,847500,901800,541800,530000,260000,60000,60000,1432400,1584000,8477800,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,,1400000,916000,296000,786000,1041000,3005000,3005000,10000,,,700000,11159000,
,,2. Stocks Received,4078000,1776000,1776000,700000,1200000,4500000,,2500000,,,2160000,,18690000,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,2260000,620000,210000,945000,2536000,,4000000,10000,,1460000,540000,12581000,
,,5. Total Stock,4078000,916000,2072000,786000,1041000,3005000,3005000,1505000,0,0,700000,160000,17268000,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,2310,3026,1609,1585,769,738,534,534,,,24,,11129,
,,2. Stocks Received,,,,,,,,,,42,,,42,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,502,1417,24,816,31,204,204,18,,18,24,,3258,
,,5. Total Stock,1808,1609,1585,769,738,534,330,516,0,24,0,0,7913,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,106359,176809,104459,91959,99450,81959,62959,101859,62160,38160,92660,76660,1095453,
,,2. Stocks Received,275000,,15000,60000,,,60000,50000,,,,50000,510000,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,204550,32600,27500,52509,29991,19000,21100,37700,24000,,16000,17050,482000,
,,5. Total Stock,176809,144209,91959,99450,69459,62959,101859,114159,38160,38160,76660,109610,1123453,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,9090,3510,6460,8160,9015,5955,4455,4152,4380,1915,1380,2684,61156,
,,2. Stocks Received,200,8400,9300,8400,800,,,5000,3000,400,3400,5800,44700,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,5780,5450,7600,7545,3860,1500,303,4772,3665,1085,2096,3136,46792,
,,5. Total Stock,3510,6460,8160,9015,5955,4455,4152,4380,3715,1230,2684,5348,59064,
16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,104960,67420,65020,137630,122610,113560,86510,102144,97644,58999,28669,51609,1036775,
,,2. Stocks Received,5010,30000,110000,26000,22600,,50000,26000,10000,20000,48000,86000,433610,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,42550,32400,37390,41020,31650,27050,34366,28630,48645,58230,25060,64750,471741,
,,5. Total Stock,67420,65020,137630,122610,113560,86510,102144,99514,58999,20769,51609,72859,998644,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,155,93355,79255,66005,61008,57533,48433,43278,38938,34978,22658,21295,566891,
,,2. Stocks Received,94800,18500,250,6150,2000,,1900,2500,1000,400,,,127500,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,1600,32600,13500,11147,11575,9100,7055,6640,4960,860,12763,11937,123737,
,,5. Total Stock,93355,79255,66005,61008,51433,48433,43278,39138,34978,34518,9895,9358,570654,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,3,2,1,7,,3,3,2,1,3,,,25,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,,1,1,2,,2,,4,2,4,,2,18,
,,2. Between 1 week & 4 weeks of birth,1,1,1,2,,2,1,4,3,4,,4,23,
,,3. Total,1,2,2,4,,4,1,8,5,8,,6,41,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,,,1,,,,,,1,2,,,4,
,,2. Between 1 week & 4 weeks of birth,,1,2,,,1,,1,1,3,,1,10,
,,3. Total,,1,3,,,1,,1,2,5,,1,14,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,,,,,,,,1,3,,,,4,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,1,3,,,,4,
,,3. Total,,,,,,,,2,6,,,,8,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,,3,1,1,,,1,3,1,,,1,11,
,,2. Between 1 week & 4 weeks of birth,,3,1,1,1,,2,5,1,,,2,16,
,,3. Total,,6,2,2,1,,3,8,2,,,3,27,
17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,1,2,2,2,,,1,1,5,2,2,,18,
,,2. Between 1 year & 5 years,,1,1,1,1,,,3,,,1,1,9,
,,3. Total,1,3,3,3,1,,1,4,5,2,3,1,27,
17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,1,,,,,,,,,,,,1,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,1,,,,,,,,,,,,1,
17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,1,,,1,,,2,1,1,1,,,7,
,,2. Between 1 year & 5 years,4,6,6,,2,2,1,1,1,,,1,24,
,,3. Total,5,6,6,1,2,2,3,2,2,1,,1,31,
17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,2,8,5,5,2,2,7,14,8,9,1,6,69,
,,2. Between 1 year & 5 years,4,5,5,,1,1,5,2,3,1,1,1,29,
,,3. Total,6,13,10,5,3,3,12,16,11,10,2,7,98,
17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,1,,,,,,,,,,,,1,
,,2. 15-55 yrs.,,,,,,,1,,,,,,1,
,,3. Above 55 yrs.,1,,,,,,,,,,,,1,
,,4. Total,2,,,,,,1,,,,,,3,
17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,1,,,1,1,,,,3,
,,3. Above 55 yrs.,,,1,,,,,1,,,1,,3,
,,4. Total,,,1,,1,,,2,1,,1,,6,
17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,,1,2,,1,,,1,,,,1,6,
,,2. 15-55 yrs.,5,3,3,1,3,1,4,3,4,2,5,12,46,
,,3. Above 55 yrs.,6,3,2,4,,3,2,5,6,4,8,19,62,
,,4. Total,11,7,7,5,4,4,6,9,10,6,13,32,114,
17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,,1,,1,1,,1,,1,,,,5,
,,2. 15-55 yrs.,2,1,2,,,,1,,,,,1,7,
,,3. Above 55 yrs.,,,,,,,,,,1,,,1,
,,4. Total,2,2,2,1,1,,2,,1,1,,1,13,
17.4.5,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being other Fever related,1. 6-14 yrs,1,2,2,,1,,,1,,,,1,8,
,,2. 15-55 yrs.,4,2,,2,,4,2,1,2,1,1,,19,
,,3. Above 55 yrs.,1,,2,2,,1,1,1,,,,1,9,
,,4. Total,6,4,4,4,1,5,3,3,2,1,1,2,36,
17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,,,,1,1,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,1,1,
17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,1,,,1,,,,,,,,,2,
,,2. 15-55 yrs.,3,6,6,6,,1,4,6,6,3,9,19,69,
,,3. Above 55 yrs.,4,7,7,6,2,9,7,11,3,16,10,45,127,
,,4. Total,8,13,13,13,2,10,11,17,9,19,19,64,198,
17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,1,1,1,,1,1,3,,1,1,5,15,
,,3. Above 55 yrs.,2,1,3,5,,2,3,5,3,4,,9,37,
,,4. Total,2,2,4,6,,3,4,8,3,5,1,14,52,
17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,1,1,1,1,1,,1,1,,,,,7,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,1,1,1,1,1,,1,1,,,,,7,
17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,1,,,,1,1,,1,4,
,,3. Above 49 yrs.,,,,,,,1,,1,1,,,3,
,,4. Total,,,,,1,,1,,2,2,,1,7,
17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,1,,,,,1,,,,,1,1,4,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,1,,,,,1,,,,,1,1,4,
17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion; obstructed or prolonged labour; severe hypertension or fits;,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,1,1,1,4,4,4,2,2,3,5,,,27,
,,3. Above 49 yrs.,3,,,,1,,1,1,,7,,,13,
,,4. Total,4,1,1,4,5,4,3,3,3,12,,,40,
17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,1,,,,,,,,2,,,3,6,
,,2. 15-55 yrs.,1,2,1,,1,2,,5,2,1,3,19,37,
,,3. Above 55 yrs.,,,,2,1,,,,1,2,1,9,16,
,,4. Total,2,2,1,2,2,2,,5,5,3,4,31,59,
17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,,,1,,1,1,3,,,,,,6,
,,2. 15-55 yrs.,11,5,3,1,3,3,2,11,5,3,4,11,62,
,,3. Above 55 yrs.,1,,,,,1,1,,2,,,2,7,
,,4. Total,12,5,4,1,4,5,6,11,7,3,4,13,75,
17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,,,,,,,1,,,,,,1,
,,2. 15-55 yrs.,,1,,,,,1,,,,,,2,
,,3. Above 55 yrs.,,,,,,,,,,,,1,1,
,,4. Total,,1,,,,,2,,,,,1,4,
17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,1,1,2,4,,,2,,2,2,,,14,
,,2. 15-55 yrs.,9,5,7,11,1,6,8,4,12,8,6,18,95,
,,3. Above 55 yrs.,5,4,1,4,5,3,5,9,11,7,8,7,69,
,,4. Total,15,10,10,19,6,9,15,13,25,17,14,25,178,
17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,1,,,,,,,,,,,,1,
,,2. 15-55 yrs.,8,4,8,7,3,3,4,5,9,2,9,14,76,
,,3. Above 55 yrs.,7,8,2,2,1,1,5,8,16,4,8,12,74,
,,4. Total,16,12,10,9,4,4,9,13,25,6,17,26,151,
17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,,1,,1,1,2,,1,,,2,1,9,
,,2. 15-55 yrs.,8,9,11,11,8,12,16,22,16,11,15,14,153,
,,3. Above 55 yrs.,12,13,10,11,13,19,42,25,52,21,24,43,285,
,,4. Total,20,23,21,23,22,33,58,48,68,32,41,58,447,
Uttar Pradesh,1.1,Total number of pregnant women Registered for ANC,TOTAL,372392,473871,437543,471862,519518,449092,402816,372172,438418,407022,517918,543548,5406172
,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,203963,264244,241079,269813,288621,276290,241368,221643,293184,243056,284277,316038,3143576
,1.2,Number of Pregnant women registered under JSY,TOTAL,109049,127495,162943,175398,217505,235611,210008,195567,212274,202461,198439,239610,2286360
,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,280648,339276,327644,355131,372677,334424,325097,284250,335972,313482,327482,398705,3994788
,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,353393,448435,419209,452252,486191,430804,396101,364834,484513,418419,479635,660006,5393792
,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,327856,386003,417076,430999,437959,388557,360370,362054,457254,385375,431115,640024,5024642
,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,273291,309708,288314,292755,292318,317337,304174,347734,237935,226406,273986,306707,3470665
,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,5095,4930,5432,4796,21998,4804,4625,3333,3892,6228,6493,5024,76650
,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,343,334,742,250,680,1325,719,230,116,325,820,766,6650
,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,30611,35575,37050,45621,40683,41251,37139,36145,38993,32298,36636,41042,453044
,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,5518,6160,6460,7561,7293,8540,10005,4877,5460,5170,4146,7041,78231
,1.8,Number of pregnancy test kits used at SC level,TOTAL,,,,,,,,,,,,,
,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,84826,96513,92247,92972,93277,95857,95972,97857,90011,85230,85244,90201,1100207
,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,47980,53381,54900,59526,66483,60805,55150,52857,60439,53097,57182,53444,675244
,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,132806,149894,147147,152498,159760,156662,151122,150714,150450,138327,142426,143645,1775451
,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,69959,75511,86971,84103,90873,85973,86893,83612,79945,77891,74588,80426,976745
,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,5508,703,7446,2793,10663,17727,13539,12853,11621,11521,10643,22295,127312
,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,107867,142123,162601,195269,253013,263408,254161,231125,211996,195409,187149,234099,2438220
,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,58592,85820,104550,115758,167035,183549,187709,174394,152549,135267,133316,172957,1671496
,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,89155,122810,152221,171972,217811,234077,241875,219749,206544,186323,180928,241304,2264769
,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,65663,94932,113712,131803,175011,175077,183718,177309,176306,165506,157435,262977,1879449
,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,450,437,549,602,9445,2908,6401,2031,4087,3673,2723,10384,43690
,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,557,1695,1504,2795,5789,6954,7490,7572,7206,3283,5038,6391,56274
,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,12555,22860,22420,37365,41789,44617,23256,38995,23079,25296,30214,24856,347302
,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,9761,17966,17631,24804,31502,36618,16440,25473,16118,19517,26421,46907,289158
,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,38,55,505,92,1410,2908,2945,,1217,1034,1341,1471,13016
,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,7,402,1645,1683,954,1622,933,2329,3001,5,832,1146,14559
,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,302,638,1272,2197,1375,2516,1483,3588,2058,278,1442,1898,19047
,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,1324,2143,3330,4266,3740,4220,4906,3846,5609,2991,3482,3923,43780
,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,22,167,2568,129,24,2031,2342,136,62,67,1051,536,9135
,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,1655,3350,8815,8275,6093,10389,9664,9899,10730,3341,6807,7503,86521
,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,461,4469,4758,2563,1927,1589,1822,3781,1722,2010,1681,2073,28856
,4.1.1.a,Number of male live births,TOTAL,123243,151180,167677,175599,211246,212665,206602,201595,197084,182365,177841,211065,2218162
,4.1.1.b,Number of female live births,TOTAL,111495,134828,147965,162422,192819,192262,190689,179924,178274,164916,164611,190973,2011178
,4.1.1.c,Total number of male and female live births (4.1.1.a and 4.1.1.b),TOTAL,234738,286008,315642,338021,404065,404927,397291,381519,375358,347281,342452,402038,4229340
,4.1.2,Number of still births,TOTAL,1358,1826,2280,3425,8229,3318,3148,2733,6132,6766,2205,5952,47372
,4.1.3,Number of Abortions (spontaneous or induced),TOTAL,2379,2833,2233,4369,1854,2341,2371,2322,3159,3388,3034,4012,34295
,4.2.1,Number of Newborns weighed at birth,TOTAL,201464,237001,261432,282127,356027,349817,330723,321347,317426,279716,288142,328578,3553800
,4.2.2,Number of Newborns having weight less than 2.5 kg,TOTAL,66680,77035,81167,88065,103196,100301,106260,96600,94416,76770,91674,98895,1081059
,4.3,Number of Newborns breast fed within 1 hour of birth,TOTAL,153389,188343,204221,221884,275533,291891,273919,250822,256904,229130,221265,262730,2830031
,5.1.1,Number of cases of pregnant women with Obstetric Complications and attended at PHCs,TOTAL,797,867,928,924,1208,1044,1393,1211,1376,1298,1062,958,13066
,5.1.2,Number of cases of pregnant women with Obstetric Complications and attended at CHCs,TOTAL,811,792,904,899,933,987,1560,1465,1277,1171,1146,1010,12955
,5.1.3,Number of cases of pregnant women with Obstetric Complications and attended at SDHs or DHs,TOTAL,1656,1913,1855,1891,2270,2562,3431,2855,2256,1679,2014,2683,27065
,5.1.4,Number of cases of pregnant women with Obstetric Complications and attended at other State owned public institutions,TOTAL,53,181,94,245,116,188,281,176,241,379,263,187,2404
,5.1.5,"Number of cases of pregnant women with Obstetric Complications and attended at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 5.1.1 to 5.1.4)",TOTAL,3317,3753,3781,3959,4527,4781,6665,5707,5150,4527,4485,4838,55490
,5.2,Number of cases of pregnant women with Obstetric Complications and attended at Private facilities,TOTAL,675,643,838,827,506,902,1266,665,788,849,727,1071,9757
,5.3.1,Number of cases of complicated pregnancies treated with IV antibiotics,TOTAL,2278,3514,4262,3438,4515,9934,3835,3788,3979,2987,2763,3359,48652
,5.3.2,Number of cases of complicated pregnancies treated with IV Antihypertensive/Magsulph injection,TOTAL,340,824,567,568,2462,1472,3699,493,1025,525,461,2164,14600
