state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,1,1,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,1,1,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,130967,140620,55482,205205,141973,107226,93492,101192,128430,159788,161291,256905,1682571,
,,2. Stocks Received,58550,37400,12100,49990,8180,6180,52400,60060,102960,105753,85200,64100,642873,
,,3. Unusable Stock,1000,0,0,0,0,0,0,0,0,0,0,0,1000,
,,4. Stock Distributed,52472,45284,16238,75209,44655,637,38722,42630,49872,72218,38875,67192,544004,
,,5. Total Stock,136045,132736,51344,179986,105498,112769,107170,118622,181518,193323,207616,253813,1780440,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,16189,17122,16090,16001,15884,21740,15784,15781,21967,15382,15322,15310,202572,
,,2. Stocks Received,0,0,0,0,0,1292,25,0,0,0,0,0,1317,
,,3. Unusable Stock,0,0,0,0,0,697,0,0,0,0,0,0,697,
,,4. Stock Distributed,27,567,89,117,27,1054,43,164,2265,40,22,30,4445,
,,5. Total Stock,16162,16555,16001,15884,15857,21281,15766,15617,19702,15342,15300,15280,198747,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,0,0,0,25,0,0,0,0,0,0,0,25,50,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,15,0,0,0,0,0,0,0,15,30,
,,5. Total Stock,0,0,0,10,0,0,0,0,0,0,0,10,20,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,8409,5676,7843,6994,6080,5994,5414,4466,3925,3364,2570,2234,62969,
,,2. Stocks Received,1695,52,1127,362,1343,1392,4211,516,6,206,487,5031,16428,
,,3. Unusable Stock,1110,0,221,0,697,697,209,51,85,38,19,1,3128,
,,4. Stock Distributed,690,446,975,1294,1036,986,2854,856,693,925,778,908,12441,
,,5. Total Stock,8304,5282,7774,6062,5690,5703,6562,4075,3153,2607,2260,6356,63828,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,1176,1612,587,3768,4704,1673,2612,2650,3304,2944,2141,2831,30002,
,,2. Stocks Received,775,310,80,6255,415,265,570,1180,145,125,35,1137,11292,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,487,442,91,5556,1972,687,529,521,497,307,366,815,12270,
,,5. Total Stock,1464,1480,576,4467,3147,1251,2653,3309,2952,2762,1810,3153,29024,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,13396,17659,10774,17926,18098,14743,17806,14254,16606,16199,11382,14684,183527,
,,2. Stocks Received,1200,402,0,50,2,2,209,20,15,500,21,1,2422,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,39,5,5,400,449,
,,4. Stock Distributed,290,239,110,1016,267,202,838,207,386,453,153,277,4438,
,,5. Total Stock,14306,17822,10664,16960,17833,14543,17177,14067,16196,16241,11245,14008,181062,
16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,7359,17637,5448,19682,14191,12353,17585,8066,18867,15421,7507,8670,152786,
,,2. Stocks Received,9833,5008,4040,6338,7351,10351,6942,5587,907,7416,1258,5123,70154,
,,3. Unusable Stock,0,0,0,0,0,0,6,0,5,5,0,0,16,
,,4. Stock Distributed,4467,10337,2878,9928,6973,6822,7951,4235,4804,2602,2946,3485,67428,
,,5. Total Stock,12725,12308,6610,16092,14569,15882,16570,9418,14965,20230,5819,10308,155496,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,8709,9934,8408,10619,10894,9623,10578,8981,9029,8990,7238,7514,110517,
,,2. Stocks Received,392,157,24,230,934,434,92,199,41,200,145,163,3011,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,1,1,2,
,,4. Stock Distributed,314,281,171,390,857,658,455,331,292,561,796,235,5341,
,,5. Total Stock,8787,9810,8261,10459,10971,9399,10215,8849,8778,8629,6586,7441,108185,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,,,,1,,1,,,,,,,2,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,2,,,1,,1,,,,,2,,6,
,,2. Between 1 week & 4 weeks of birth,,,,,,,1,,,,,,1,
,,3. Total,2,,,1,,1,1,,,,2,,7,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,4,1,,,1,,,,,,2,1,9,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,,,,,
,,3. Total,4,1,,,1,,,,,,2,1,9,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,,2,1,2,2,,2,,,,1,2,12,
,,2. Between 1 week & 4 weeks of birth,,,,,,1,,,,,1,,2,
,,3. Total,,2,1,2,2,1,2,,,,2,2,14,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,1,2,4,3,3,,,,,,4,1,18,
,,2. Between 1 week & 4 weeks of birth,,,,,,1,,,,,,,1,
,,3. Total,1,2,4,3,3,1,,,,,4,1,19,
17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,2,1,2,,,4,1,,,,,3,13,
,,2. Between 1 year & 5 years,,,,,,,,,,,1,,1,
,,3. Total,2,1,2,,,4,1,,,,1,3,14,
17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,,1,,1,,1,,1,,,,,4,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,1,,1,,1,,1,,,,,4,
17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,1,8,2,3,1,3,3,5,2,4,2,2,36,
,,2. Between 1 year & 5 years,1,2,2,1,,,1,,1,,4,1,13,
,,3. Total,2,10,4,4,1,3,4,5,3,4,6,3,49,
17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,,,,,,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,,,,,1,,1,,,,,,2,
,,2. 15-55 yrs.,1,2,2,3,2,2,,2,,3,,1,18,
,,3. Above 55 yrs.,,,1,3,1,,,,1,,,1,7,
,,4. Total,1,2,3,6,4,2,1,2,1,3,,2,27,
17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,1,1,,1,,2,,1,1,,1,8,
,,3. Above 55 yrs.,7,7,3,5,7,1,8,10,7,1,7,7,70,
,,4. Total,7,8,4,5,8,1,10,10,8,2,7,8,78,
17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,,,,,,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.5,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being other Fever related,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,2,,1,,,,,,1,1,,5,
,,3. Above 55 yrs.,,1,,,,,,1,,,,,2,
,,4. Total,,3,,1,,,,1,,1,1,,7,
17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,,,,,,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,,1,,,,,,,,,,,1,
,,2. 15-55 yrs.,4,2,6,2,4,5,3,5,8,,2,2,43,
,,3. Above 55 yrs.,11,14,8,14,9,8,16,14,21,13,10,13,151,
,,4. Total,15,17,14,16,13,13,19,19,29,13,12,15,195,
17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,1,2,,,,,,,3,
,,3. Above 55 yrs.,1,,,,2,1,2,,,,,1,7,
,,4. Total,1,,,,3,3,2,,,,,1,10,
17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,1,,,,,,1,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,1,,,,,,1,
17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion, obstructed or prolonged labour, severe hypertension or fits,,1. 6-14 yrs,,,,,,,,,,,
,,2. 15-49 yrs,1,,1,,,1,1,,1,1,,1,7,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,1,,1,,,1,1,,1,1,,1,7,
17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,,,1,,,,,,,,,,1,
,,2. 15-55 yrs.,6,4,6,2,3,5,3,3,2,,1,3,38,
,,3. Above 55 yrs.,,2,1,,,1,,3,1,1,,,9,
,,4. Total,6,6,8,2,3,6,3,6,3,1,1,3,48,
17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,,,,1,,,,,,,,,1,
,,2. 15-55 yrs.,3,7,7,7,6,3,5,5,4,4,2,8,61,
,,3. Above 55 yrs.,,,,2,,1,,1,1,,,,5,
,,4. Total,3,7,7,10,6,4,5,6,5,4,2,8,67,
17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,,,,,,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,,1,1,,,,,,,,,,2,
,,2. 15-55 yrs.,2,1,3,2,,1,5,6,4,3,5,1,33,
,,3. Above 55 yrs.,5,2,2,5,4,6,1,6,5,13,16,5,70,
,,4. Total,7,4,6,7,4,7,6,12,9,16,21,6,105,
17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,,,,,,1,,,,1,,,2,
,,2. 15-55 yrs.,4,9,12,6,8,7,8,7,5,8,6,5,85,
,,3. Above 55 yrs.,7,16,15,18,9,15,11,10,8,16,14,12,151,
,,4. Total,11,25,27,24,17,23,19,17,13,25,20,17,238,
17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,,,1,,,,,,1,,,,2,
,,2. 15-55 yrs.,3,4,9,4,4,4,6,,2,4,5,5,50,
,,3. Above 55 yrs.,8,7,6,10,7,8,13,3,8,12,12,5,99,
,,4. Total,11,11,16,14,11,12,19,3,11,16,17,10,151,
Tamil Nadu,1.1,Total number of pregnant women Registered for ANC,TOTAL,87343,86218,87091,85954,85972,84953,86075,83793,85218,85717,84779,85203,1028316
,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,82071,81270,82229,81072,79577,80446,81575,79253,80648,81218,80334,80529,970222
,1.2,Number of Pregnant women registered under JSY,TOTAL,57574,56869,56337,56293,55022,56253,55619,53387,54242,54264,52882,53324,662066
,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,87804,87602,87837,86489,85229,85791,86362,84600,85562,87039,85805,86477,1036597
,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,76811,76775,77127,76432,74994,75282,75357,74229,75075,75767,74591,76728,909168
,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,85416,87773,88920,87834,85739,86490,86097,85652,85485,87303,85548,88434,1040691
,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,75965,76679,85413,83216,86352,85568,84040,85761,84342,76881,74285,74515,973017
,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,6244,7759,6094,5441,4871,5866,7387,6092,6715,7103,6912,6535,77019
,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,319,255,311,384,332,251,446,369,389,296,293,280,3925
,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,216157,225634,239884,224387,224512,230147,225973,227657,228153,199935,240403,243818,2726660
,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,3116,4263,4025,2954,3242,3911,3103,3338,5073,3173,2504,3087,41789
,1.8,Number of pregnancy test kits used at SC level,TOTAL,28883,28957,30348,29150,28300,29091,29069,27568,27276,26558,25123,24936,335259
,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,12,7,6,9,5,4,4,12,19,11,11,19,119
,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,12,12,13,7,13,13,17,12,23,32,23,34,211
,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,24,19,19,16,18,17,21,24,42,43,34,53,330
,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,18,13,15,13,10,10,10,16,39,33,29,48,254
,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,3,11,3,3,14,3,2,7,22,7,14,22,111
,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,43775,50415,47762,45522,44874,46211,50935,49645,45757,39744,36497,42345,543482
,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,3270,3926,3449,3124,3268,3511,3722,4156,3540,3361,2970,4509,42806
,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,37780,42687,40993,38786,39403,40367,46025,45716,41755,34885,33782,36836,479015
,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,44,120,73,92,30,23,17,53,50,44,20,39,605
,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,6,1,2,3,0,0,0,0,0,0,0,0,12
,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,29758,31286,32419,31937,31701,31653,32342,31803,31891,30663,30279,32113,377845
,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,,,,,,,,,,,,,
,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,,,,,,,,,,,,,
,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,,,,,,,,,,,,,
,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,421,549,537,513,448,521,463,466,364,380,349,431,5442
,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,853,883,876,928,910,951,1029,849,785,696,643,771,10174
,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,13049,15691,14802,15306,15217,15396,16206,15868,13999,13035,12277,14640,175486
,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,14323,17123,16215,16747,16575,16868,17698,17183,15148,14111,13269,15842,191102
,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,15009,16452,17088,16336,16459,17501,17931,17518,17060,15951,15368,16863,199536
,4.1.1.a,Number of male live births,TOTAL,38077,42615,41182,39820,39434,40407,42960,41892,39890,36283,34565,38941,476066
,4.1.1.b,Number of female live births,TOTAL,35454,39122,38941,37522,37055,37390,40131,39428,37689,34068,32079,36090,444969
,4.1.1.c,Total number of male and female live births (4.1.1.a and 4.1.1.b),TOTAL,73531,81737,80123,77342,76489,77797,83091,81320,77579,70351,66644,75031,921035
,4.1.2,Number of still births,TOTAL,355,473,429,435,410,341,477,516,451,537,437,426,5287
,4.1.3,Number of Abortions (spontaneous or induced),TOTAL,4039,4536,4812,5096,4787,5092,5417,5810,5387,5576,5566,5786,61904
,4.2.1,Number of Newborns weighed at birth,TOTAL,73526,81723,80102,77334,76482,77798,83091,81321,77579,70352,66644,75028,920980
,4.2.2,Number of Newborns having weight less than 2.5 kg,TOTAL,9427,11032,10229,9881,9411,9648,10585,10637,10232,9433,8936,10508,119959
,4.3,Number of Newborns breast fed within 1 hour of birth,TOTAL,39334,44034,41801,39114,38957,40351,43532,43082,41651,36355,33494,38730,480435
,5.1.1,Number of cases of pregnant women with Obstetric Complications and attended at PHCs,TOTAL,3328,2947,4376,3252,3545,3836,3326,2987,4244,3164,3013,3270,41288
,5.1.2,Number of cases of pregnant women with Obstetric Complications and attended at CHCs,TOTAL,1880,1734,1739,1862,1960,1755,2469,1571,2254,2076,1392,1469,22161
,5.1.3,Number of cases of pregnant women with Obstetric Complications and attended at SDHs or DHs,TOTAL,24763,25826,23736,25429,26023,25521,25357,25087,24560,21641,23073,23143,294159
,5.1.4,Number of cases of pregnant women with Obstetric Complications and attended at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,5.1.5,"Number of cases of pregnant women with Obstetric Complications and attended at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 5.1.1 to 5.1.4)",TOTAL,29971,30507,29851,30543,31528,31112,31152,29645,31058,26881,27478,27882,357608
,5.2,Number of cases of pregnant women with Obstetric Complications and attended at Private facilities,TOTAL,0,,,,,,,,,,,,0
,5.3.1,Number of cases of complicated pregnancies treated with IV antibiotics,TOTAL,12350,14914,13410,14394,14126,13652,14944,16441,16052,14320,13473,14139,172215
,5.3.2,Number of cases of complicated pregnancies treated with IV Antihypertensive/Magsulph injection,TOTAL,757,1836,1863,734,1157,810,1863,1123,1040,862,1011,1227,14283
,5.3.3,Number of cases of complicated pregnancies treated with IV Oxytocis,TOTAL,10855,10903,11228,11710,12994,13213,13972,15038,13320,12554,10052,12420,148259
,5.3.4,Number of cases of complicated pregnancies treated with Blood Transfusion,TOTAL,8622,10226,8880,8938,9567,9546,9979,8664,8590,8007,7833,10237,109089
,6.1,Women getting post partum check-up within 48 hours after delivery,TOTAL,73604,81691,80071,77472,76607,77869,83306,81455,77620,70545,66782,74494,921516
,6.2,Women getting a post partum check up between 48 hours and 14 days after delivery,TOTAL,46129,51721,54706,51882,49889,52056,56426,57440,54776,53342,48550,54989,631906
,6.3,PNC maternal complications attended,TOTAL,783,651,675,743,961,747,712,2252,987,920,1230,1435,12096
,7.1.1,Number of MTPs conducted at Public Institutions up to 12 weeks of pregnancy,TOTAL,2102,1911,1702,1724,1592,1789,1841,1567,1686,1629,1831,2037,21411
,7.1.2,Number of MTPs conducted at Public Institutions for more than 12 weeks of pregnancy,TOTAL,364,301,317,320,276,237,208,237,301,252,264,400,3477
,7.1.3,Total number of MTPs conducted at Public Institutions (sum of items 7.1.1 and 7.1.2),TOTAL,2466,2212,2019,2044,1868,2026,2049,1804,1987,1881,2095,2437,24888
,7.2,Number of MTPs conducted at Private Facilities,TOTAL,3481,3198,2907,2968,2893,3114,3323,2215,3000,3001,3299,4224,37623
,8.1.a,Number of new cases of RTI/STI in males for which treatment was initiated,TOTAL,11917,12456,12599,13477,12382,13284,13166,13003,15051,11787,13838,14831,157791
,8.1.b,Number of new cases of RTI/STI in females for which treatment was initiated,TOTAL,27114,28164,28562,29372,27729,27841,28331,27407,29274,25969,27696,29015,336474
,8.1.c,Total number of new cases of RTI/STI in males and females for which treatment was initiated (sum of items 8.1.a and 8.1.b),TOTAL,39031,40620,41161,42849,40111,41125,41497,40410,44325,37756,41534,43846,494265
,8.2,Number of suspected RTI/STI cases for whom wet mount test was conducted,TOTAL,432,705,614,477,628,332,372,510,524,622,833,716,6765
,9.1.1.a,Number of NSV (No Scalpel Vasectomy) or Conventional Vasectomy conducted at PHCs,TOTAL,8,9,5,14,10,8,2,0,7,8,19,5,95
,9.1.1.b,Number of NSV or Conventional Vasectomy conducted at CHCs,TOTAL,19,19,41,39,20,22,13,29,23,34,32,66,357
,9.1.1.c,Number of NSV or Conventional Vasectomy conducted at SDHs or DHs,TOTAL,61,43,72,53,41,54,34,27,28,40,39,29,521
,9.1.1.d,Number of NSV or Conventional Vasectomy conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.1.1.e,"Total Number of NSV or Conventional Vasectomy conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.1.1.a to 9.1.1.d)",TOTAL,88,71,118,106,71,84,49,56,58,82,90,100,973
,9.1.2,Number of NSV or Conventional Vasectomy conducted at Private facilities,TOTAL,4,8,2,5,5,4,15,0,3,4,2,4,56
,9.2.1.a,Number of Laparoscopic sterilizations conducted at PHCs,TOTAL,472,472,222,224,190,256,190,113,133,195,206,269,2942
,9.2.1.b,Number of Laparoscopic sterilizations conducted at CHCs,TOTAL,942,920,722,798,638,748,586,378,653,498,627,716,8226
,9.2.1.c,Number of Laparoscopic sterilizations conducted at SDHs or DHs,TOTAL,1065,1264,825,864,755,756,753,455,587,618,798,907,9647
,9.2.1.d,Number of Laparoscopic sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.2.1.e,"Total Number of Laparoscopic sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.2.1.a to 9.2.1.d)",TOTAL,2479,2656,1769,1886,1583,1760,1529,946,1373,1311,1631,1892,20815
,9.2.2,Number of Laparoscopic sterilizations conducted at Private facilities,TOTAL,802,994,593,445,477,579,697,680,633,516,563,845,7824
,9.3.1.a,Number of Mini-lap sterilizations conducted at PHCs,TOTAL,341,258,214,193,181,197,175,144,142,135,234,251,2465
,9.3.1.b,Number of Mini-lap sterilizations conducted at CHCs,TOTAL,706,724,652,619,451,543,510,363,469,502,506,550,6595
,9.3.1.c,Number of Mini-lap sterilizations conducted at SDHs or DHs,TOTAL,1000,1111,721,741,742,756,760,376,611,531,693,843,8885
,9.3.1.d,Number of Mini-lap sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.3.1.e,"Total Number of Mini-lap sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.3.1.a to 9.3.1.d)",TOTAL,2047,2093,1587,1553,1374,1496,1445,883,1222,1168,1433,1644,17945
,9.3.2,Number of Mini-lap sterilizations conducted at Private facilities,TOTAL,678,637,482,440,412,444,471,348,415,327,405,483,5542
,9.4.1.a,Number of Post-Partum sterilizations conducted at PHCs,TOTAL,723,779,887,858,745,799,943,766,651,625,587,665,9028
,9.4.1.b,Number of Post-Partum sterilizations conducted at CHCs,TOTAL,3464,3762,3554,3481,3247,3480,3965,3137,3438,2851,2544,2841,39764
,9.4.1.c,Number of Post-Partum sterilizations conducted at SDHs or DHs,TOTAL,7874,8588,7909,8162,7870,8266,9698,8923,8676,7421,6991,7868,98246
,9.4.1.d,Number of Post-Partum sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.4.1.e,"Total Number of Post-Partum sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.4.1.a to 9.4.1.d)",TOTAL,12061,13129,12350,12501,11862,12545,14606,12826,12765,10897,10122,11374,147038
,9.4.2,Number of Post-Partum sterilizations conducted at Private facilities,TOTAL,7126,8174,7561,7314,7358,8142,8318,7370,7022,6332,6365,8168,89250
,9.5.1.a,Number of IUCD Insertions conducted at SCs,TOTAL,4894,4749,5157,5696,5550,5772,5613,5596,5291,5066,4893,8070,66347
,9.5.1.b,Number of IUCD Insertions conducted at PHCs,TOTAL,12641,13097,14379,14104,13449,11538,10295,10488,9802,10714,10193,10501,141201
,9.5.1.c,Number of IUCD Insertions conducted at CHCs,TOTAL,3868,3871,4174,4075,4390,3588,3210,2969,2883,2753,2495,3313,41589
,9.5.1.d,Number of IUCD Insertions conducted at SDHs or DHs,TOTAL,9971,11174,11205,11584,11979,13316,14371,13715,12937,10656,10367,12455,143730
